customer_key,Recency,Frequency,Monetary,Cluster
3483,23.0,1,90,1
3484,257.0,1,40,1
3485,210.0,2,3345,3
3486,200.0,2,3312,3
3487,212.0,2,3310,3
3488,233.0,1,40,1
3489,111.0,1,68,1
3490,93.0,1,40,1
3491,55.0,1,40,1
3492,247.0,1,127,1
3493,283.0,1,7,1
3494,54.0,1,55,1
3495,233.0,2,1769,1
3496,219.0,2,1839,1
3497,238.0,1,804,1
3498,241.0,1,804,1
3499,203.0,2,3394,3
3500,90.0,1,15,1
3501,13.0,1,64,1
3502,199.0,2,2994,3
3503,121.0,3,122,1
3504,255.0,1,40,1
3505,6.0,3,162,1
3506,348.0,1,62,1
3507,76.0,1,40,1
3508,350.0,1,40,1
3509,245.0,1,55,1
3510,121.0,1,164,1
3511,189.0,2,3036,3
3512,298.0,1,90,1
3513,356.0,1,40,1
3514,100.0,1,5,1
3515,2.0,1,142,1
3516,105.0,1,57,1
3517,199.0,2,79,1
3518,100.0,2,83,1
3519,180.0,2,127,1
3520,321.0,1,81,1
3521,235.0,2,1503,1
3522,76.0,2,118,1
3523,126.0,2,127,1
3524,239.0,2,3807,3
3525,176.0,2,3001,3
3526,94.0,3,6665,3
3527,227.0,1,29,1
3528,79.0,1,5,1
3529,185.0,1,5,1
3530,37.0,2,254,1
3531,75.0,2,73,1
3532,306.0,2,191,1
3533,319.0,1,22,1
3534,29.0,2,161,1
3535,85.0,1,37,1
3536,317.0,2,123,1
3537,209.0,1,69,1
3538,205.0,1,42,1
3539,135.0,2,3017,3
3540,122.0,2,3271,3
3541,147.0,2,156,1
3542,131.0,2,4397,3
3543,115.0,2,115,1
3544,207.0,1,42,1
3545,262.0,1,40,1
3546,14.0,2,113,1
3547,27.0,2,153,1
3548,36.0,2,193,1
3549,88.0,1,125,1
3550,165.0,1,75,1
3551,143.0,1,49,1
3552,39.0,1,112,1
3553,68.0,2,104,1
3554,277.0,2,148,1
3555,172.0,2,178,1
3556,102.0,2,3021,3
3557,124.0,1,20,1
3558,5.0,2,118,1
3559,231.0,2,1527,1
3560,239.0,2,1547,1
3561,241.0,2,1538,1
3562,78.0,3,159,1
3563,254.0,1,7,1
3564,188.0,1,40,1
3565,40.0,1,125,1
3566,219.0,2,1503,1
3567,121.0,3,402,1
3568,53.0,3,161,1
3569,296.0,1,55,1
3570,98.0,1,7,1
3571,268.0,1,40,1
3572,160.0,1,90,1
3573,190.0,2,3016,3
3574,124.0,1,40,1
3575,63.0,3,177,1
3576,5.0,1,186,1
3577,201.0,2,1476,1
3578,203.0,2,1505,1
3579,214.0,1,848,1
3580,331.0,1,125,1
3581,211.0,2,1468,1
3582,211.0,2,1562,1
3583,65.0,3,112,1
3584,25.0,1,5,1
3585,194.0,2,3040,3
3586,189.0,2,3016,3
3587,39.0,3,234,1
3588,246.0,1,7,1
3589,130.0,1,40,1
3590,197.0,2,1468,1
3591,198.0,2,1597,1
3592,203.0,2,1500,1
3593,240.0,1,5,1
3594,225.0,1,7,1
3595,275.0,1,164,1
3596,90.0,1,40,1
3597,190.0,2,3056,3
3598,99.0,2,4803,3
3599,107.0,2,4839,3
3600,204.0,2,3054,3
3601,140.0,1,40,1
3602,201.0,2,3076,3
3603,206.0,2,3150,3
3604,184.0,2,3034,3
3605,268.0,3,138,1
3606,110.0,2,4750,3
3607,104.0,2,4716,3
3608,79.0,1,5,1
3609,282.0,1,40,1
3610,223.0,1,5,1
3611,186.0,2,1468,1
3612,107.0,3,305,1
3613,55.0,1,40,1
3614,205.0,2,1601,1
3615,194.0,2,1645,1
3616,90.0,1,29,1
3617,205.0,2,1538,1
3618,199.0,2,1538,1
3619,120.0,1,40,1
3620,98.0,1,40,1
3621,180.0,1,5,1
3622,39.0,1,104,1
3623,260.0,1,29,1
3624,328.0,1,64,1
3625,92.0,1,40,1
3626,91.0,1,7,1
3627,36.0,3,197,1
3628,213.0,1,7,1
3629,111.0,1,5,1
3630,327.0,1,5,1
3631,87.0,1,5,1
3632,196.0,1,848,1
3633,21.0,3,157,1
3634,89.0,3,243,1
3635,186.0,2,1538,1
3636,173.0,1,37,1
3637,202.0,2,1538,1
3638,126.0,1,40,1
3639,41.0,1,27,1
3640,197.0,2,1547,1
3641,185.0,1,812,1
3642,104.0,3,120,1
3643,247.0,1,7,1
3644,161.0,2,1612,1
3645,352.0,1,7,1
3646,164.0,2,1538,1
3647,179.0,2,1538,1
3648,158.0,2,1588,1
3649,210.0,2,3024,3
3650,179.0,2,1601,1
3651,161.0,2,1538,1
3652,167.0,2,1588,1
3653,154.0,2,1527,1
3654,176.0,2,1547,1
3655,302.0,1,7,1
3656,263.0,3,175,1
3657,199.0,2,3084,3
3658,204.0,2,3076,3
3659,84.0,3,93,1
3660,246.0,1,40,1
3661,171.0,2,1588,1
3662,177.0,3,195,1
3663,170.0,2,1602,1
3664,73.0,1,105,1
3665,193.0,2,3100,3
3666,199.0,2,81,1
3667,110.0,3,5199,3
3668,101.0,3,5295,3
3669,94.0,3,5216,3
3670,59.0,2,90,1
3671,208.0,2,2919,3
3672,171.0,2,2933,3
3673,74.0,3,5237,3
3674,61.0,3,5117,3
3675,72.0,2,143,1
3676,23.0,2,238,1
3677,76.0,3,5188,3
3678,33.0,2,81,1
3679,17.0,2,168,1
3680,13.0,2,88,1
3681,0.0,2,164,1
3682,84.0,3,5178,3
3683,53.0,2,138,1
3684,123.0,3,99,1
3685,23.0,3,93,1
3686,98.0,3,146,1
3687,80.0,3,204,1
3688,142.0,1,81,1
3689,339.0,1,75,1
3690,30.0,1,5,1
3691,39.0,1,129,1
3692,148.0,1,90,1
3693,17.0,2,106,1
3694,114.0,1,40,1
3695,238.0,2,157,1
3696,86.0,1,49,1
3697,291.0,1,42,1
3698,120.0,3,6684,3
3699,47.0,1,61,1
3700,206.0,1,79,1
3701,105.0,2,5904,3
3702,115.0,2,3001,3
3703,114.0,3,6729,3
3704,345.0,1,42,1
3705,358.0,1,96,1
3706,92.0,2,5875,3
3707,144.0,1,25,1
3708,350.0,1,37,1
3709,93.0,2,2966,3
3710,142.0,2,4397,3
3711,110.0,1,40,1
3712,307.0,1,72,1
3713,116.0,3,6660,3
3714,55.0,3,6461,3
3715,32.0,3,5386,3
3716,117.0,1,31,1
3717,50.0,3,5300,3
3718,264.0,2,114,1
3719,328.0,1,64,1
3720,36.0,3,5512,3
3721,95.0,2,5900,3
3722,47.0,1,5,1
3723,177.0,2,1468,1
3724,222.0,3,88,1
3725,17.0,3,120,1
3726,50.0,3,319,1
3727,160.0,2,1483,1
3728,168.0,2,1562,1
3729,158.0,2,1562,1
3730,199.0,1,5,1
3731,32.0,2,2588,3
3732,51.0,2,2435,3
3733,55.0,2,2450,3
3734,337.0,2,1854,1
3735,334.0,2,1854,1
3736,316.0,2,1854,1
3737,333.0,1,86,1
3738,259.0,2,1873,1
3739,150.0,2,1503,1
3740,134.0,2,1500,1
3741,146.0,2,1533,1
3742,131.0,2,1588,1
3743,164.0,1,7,1
3744,206.0,1,64,1
3745,129.0,2,1505,1
3746,184.0,1,902,1
3747,137.0,2,1588,1
3748,122.0,2,1503,1
3749,181.0,1,125,1
3750,318.0,1,99,1
3751,128.0,2,1612,1
3752,212.0,1,7,1
3753,130.0,2,1527,1
3754,127.0,2,1468,1
3755,126.0,2,1500,1
3756,122.0,2,1592,1
3757,147.0,2,1588,1
3758,142.0,2,1538,1
3759,269.0,1,40,1
3760,17.0,1,7,1
3761,47.0,3,167,1
3762,359.0,1,40,1
3763,215.0,1,5,1
3764,162.0,1,5,1
3765,52.0,1,7,1
3766,19.0,3,120,1
3767,64.0,1,5,1
3768,121.0,1,30,1
3769,241.0,1,107,1
3770,119.0,2,4397,3
3771,109.0,3,6679,3
3772,103.0,3,6689,3
3773,96.0,2,4379,3
3774,213.0,3,7016,3
3775,52.0,3,6434,3
3776,237.0,3,8404,3
3777,113.0,2,5908,3
3778,97.0,2,5923,3
3779,72.0,3,6673,3
3780,104.0,2,3262,3
3781,93.0,1,7,1
3782,44.0,1,57,1
3783,343.0,1,67,1
3784,128.0,2,159,1
3785,54.0,2,156,1
3786,24.0,1,49,1
3787,170.0,1,67,1
3788,60.0,2,163,1
3789,331.0,1,5,1
3790,104.0,2,4382,3
3791,225.0,3,7005,3
3792,220.0,3,7210,3
3793,92.0,2,5913,3
3794,98.0,2,5948,3
3795,77.0,2,5873,3
3796,107.0,2,4379,3
3797,64.0,2,3071,3
3798,95.0,2,4397,3
3799,68.0,2,3001,3
3800,261.0,2,163,1
3801,91.0,2,4390,3
3802,79.0,2,4382,3
3803,85.0,2,3286,3
3804,90.0,2,4355,3
3805,184.0,2,139,1
3806,220.0,1,101,1
3807,229.0,2,243,1
3808,128.0,1,40,1
3809,80.0,2,164,1
3810,179.0,2,115,1
3811,238.0,1,40,1
3812,317.0,1,37,1
3813,244.0,1,64,1
3814,45.0,2,3341,3
3815,326.0,2,128,1
3816,75.0,1,64,1
3817,50.0,1,64,1
3818,155.0,1,64,1
3819,57.0,2,2974,3
3820,68.0,2,4355,3
3821,348.0,1,37,1
3822,318.0,1,30,1
3823,66.0,2,4397,3
3824,62.0,2,4392,3
3825,80.0,2,4441,3
3826,223.0,1,61,1
3827,166.0,1,40,1
3828,48.0,2,4467,3
3829,289.0,1,76,1
3830,229.0,1,91,1
3831,243.0,3,8346,3
3832,76.0,2,5912,3
3833,79.0,2,5938,3
3834,81.0,3,6679,3
3835,50.0,2,4397,3
3836,233.0,1,81,1
3837,163.0,2,115,1
3838,72.0,1,117,1
3839,35.0,2,4414,3
3840,234.0,2,156,1
3841,138.0,2,158,1
3842,148.0,1,86,1
3843,326.0,1,100,1
3844,63.0,3,6690,3
3845,105.0,1,86,1
3846,346.0,1,7,1
3847,79.0,3,6744,3
3848,70.0,3,6725,3
3849,350.0,2,2747,3
3850,302.0,1,57,1
3851,164.0,1,40,1
3852,339.0,2,2803,3
3853,138.0,2,1468,1
3854,57.0,2,38,1
3855,158.0,2,73,1
3856,233.0,2,3759,3
3857,13.0,1,40,1
3858,248.0,2,88,1
3859,87.0,2,197,1
3860,16.0,2,40,1
3861,218.0,2,67,1
3862,87.0,2,5977,3
3863,154.0,1,32,1
3864,319.0,1,32,1
3865,112.0,1,70,1
3866,308.0,1,30,1
3867,355.0,1,31,1
3868,200.0,1,839,1
3869,93.0,2,1597,1
3870,5.0,1,55,1
3871,365.0,1,86,1
3872,157.0,1,848,1
3873,246.0,1,72,1
3874,138.0,1,22,1
3875,142.0,1,804,1
3876,133.0,1,839,1
3877,261.0,1,13,1
3878,143.0,1,889,1
3879,282.0,1,126,1
3880,99.0,2,1612,1
3881,221.0,2,1819,1
3882,97.0,2,1854,1
3883,75.0,2,1854,1
3884,82.0,2,1828,1
3885,89.0,2,1883,1
3886,116.0,1,1155,1
3887,309.0,1,540,1
3888,296.0,1,87,1
3889,53.0,2,1897,1
3890,113.0,1,22,1
3891,228.0,1,22,1
3892,106.0,2,1498,1
3893,106.0,2,1468,1
3894,116.0,1,839,1
3895,116.0,2,1503,1
3896,111.0,2,1503,1
3897,102.0,2,1588,1
3898,121.0,3,196,1
3899,57.0,1,42,1
3900,229.0,1,5,1
3901,108.0,1,839,1
3902,352.0,1,7,1
3903,119.0,2,1538,1
3904,289.0,1,62,1
3905,58.0,3,468,1
3906,131.0,1,164,1
3907,14.0,3,190,1
3908,151.0,1,127,1
3909,282.0,1,40,1
3910,338.0,1,5,1
3911,93.0,1,839,1
3912,101.0,1,868,1
3913,107.0,2,1547,1
3914,102.0,2,1533,1
3915,96.0,2,1592,1
3916,92.0,2,1538,1
3917,350.0,1,27,1
3918,204.0,1,64,1
3919,177.0,1,13,1
3920,273.0,1,7,1
3921,284.0,1,5,1
3922,342.0,1,7,1
3923,65.0,1,5,1
3924,93.0,1,15,1
3925,321.0,1,40,1
3926,305.0,2,2722,3
3927,320.0,2,3058,3
3928,369.0,2,4190,3
3929,89.0,3,6706,3
3930,85.0,3,6646,3
3931,304.0,2,2722,3
3932,214.0,3,6981,3
3933,169.0,1,99,1
3934,2.0,1,37,1
3935,69.0,2,178,1
3936,324.0,1,30,1
3937,166.0,1,96,1
3938,80.0,3,6652,3
3939,122.0,2,108,1
3940,215.0,3,8367,3
3941,196.0,3,8367,3
3942,63.0,3,6865,3
3943,210.0,1,5,1
3944,297.0,1,37,1
3945,240.0,2,3040,3
3946,382.0,2,4260,3
3947,228.0,2,2779,3
3948,82.0,3,6658,3
3949,225.0,2,2787,3
3950,55.0,3,6795,3
3951,42.0,3,6709,3
3952,357.0,2,4153,3
3953,315.0,2,4153,3
3954,312.0,2,203,1
3955,193.0,1,71,1
3956,165.0,2,104,1
3957,316.0,2,4145,3
3958,226.0,2,2808,3
3959,30.0,1,29,1
3960,140.0,1,40,1
3961,240.0,2,2804,3
3962,296.0,1,151,1
3963,5.0,1,64,1
3964,80.0,1,40,1
3965,61.0,1,49,1
3966,189.0,2,2754,3
3967,190.0,2,2747,3
3968,248.0,2,4194,3
3969,182.0,1,49,1
3970,269.0,2,4118,3
3971,62.0,2,159,1
3972,239.0,1,40,1
3973,48.0,1,57,1
3974,340.0,1,30,1
3975,38.0,2,159,1
3976,85.0,2,5957,3
3977,233.0,3,7041,3
3978,11.0,1,30,1
3979,225.0,2,4209,3
3980,240.0,2,4183,3
3981,26.0,1,57,1
3982,250.0,2,71,1
3983,300.0,2,153,1
3984,73.0,2,71,1
3985,31.0,3,6699,3
3986,320.0,1,30,1
3987,12.0,2,117,1
3988,235.0,1,25,1
3989,28.0,2,71,1
3990,220.0,1,32,1
3991,222.0,2,4173,3
3992,50.0,3,6706,3
3993,23.0,2,106,1
3994,195.0,2,153,1
3995,243.0,1,30,1
3996,191.0,2,2833,3
3997,212.0,1,22,1
3998,182.0,2,4143,3
3999,174.0,2,3058,3
4000,22.0,2,57,1
4001,338.0,1,46,1
4002,193.0,1,31,1
4003,169.0,2,2782,3
4004,162.0,2,3048,3
4005,177.0,2,3073,3
4006,108.0,2,1503,1
4007,205.0,2,2994,3
4008,76.0,3,210,1
4009,94.0,3,171,1
4010,260.0,1,37,1
4011,36.0,1,81,1
4012,203.0,1,90,1
4013,39.0,1,40,1
4014,270.0,1,27,1
4015,230.0,2,3860,3
4016,238.0,2,3804,3
4017,111.0,2,1498,1
4018,373.0,2,1307,1
4019,337.0,2,112,1
4020,156.0,2,73,1
4021,70.0,2,40,1
4022,68.0,2,39,1
4023,144.0,2,2999,3
4024,186.0,2,3080,3
4025,89.0,2,79,1
4026,151.0,2,129,1
4027,170.0,2,30,1
4028,136.0,2,2853,3
4029,216.0,2,3826,3
4030,232.0,2,3826,3
4031,196.0,2,3786,3
4032,157.0,2,41,1
4033,184.0,2,3800,3
4034,181.0,2,3797,3
4035,65.0,2,103,1
4036,156.0,2,3772,3
4037,167.0,2,3785,3
4038,161.0,2,3856,3
4039,155.0,2,3750,3
4040,129.0,2,79,1
4041,156.0,2,3807,3
4042,175.0,2,3826,3
4043,141.0,2,3807,3
4044,147.0,2,3846,3
4045,152.0,2,3803,3
4046,187.0,1,49,1
4047,42.0,2,5943,3
4048,40.0,3,6669,3
4049,58.0,3,6690,3
4050,63.0,1,72,1
4051,212.0,2,4206,3
4052,59.0,3,6650,3
4053,63.0,2,44,1
4054,133.0,1,94,1
4055,204.0,2,4155,3
4056,193.0,2,4178,3
4057,58.0,3,6748,3
4058,107.0,2,115,1
4059,55.0,3,6639,3
4060,39.0,3,6793,3
4061,30.0,1,25,1
4062,181.0,2,2782,3
4063,39.0,3,6684,3
4064,171.0,2,4133,3
4065,154.0,2,2992,3
4066,332.0,1,24,1
4067,161.0,1,25,1
4068,149.0,2,2804,3
4069,268.0,1,81,1
4070,331.0,1,72,1
4071,131.0,2,2771,3
4072,131.0,2,2747,3
4073,127.0,2,2756,3
4074,160.0,2,4143,3
4075,9.0,1,86,1
4076,72.0,2,75,1
4077,41.0,1,96,1
4078,40.0,3,6673,3
4079,34.0,3,6675,3
4080,134.0,2,2732,3
4081,203.0,3,8305,3
4082,39.0,2,5900,3
4083,238.0,3,7069,3
4084,60.0,2,5888,3
4085,185.0,3,7000,3
4086,199.0,3,7229,3
4087,158.0,3,6959,3
4088,32.0,2,5917,3
4089,32.0,2,5896,3
4090,47.0,2,5895,3
4091,189.0,1,164,1
4092,267.0,1,40,1
4093,285.0,1,37,1
4094,79.0,3,7265,3
4095,72.0,3,7109,3
4096,50.0,3,7255,3
4097,132.0,1,70,1
4098,178.0,3,8377,3
4099,187.0,1,39,1
4100,229.0,1,91,1
4101,205.0,3,6953,3
4102,193.0,3,6944,3
4103,64.0,2,97,1
4104,55.0,2,108,1
4105,192.0,1,70,1
4106,332.0,1,120,1
4107,167.0,3,8421,3
4108,308.0,1,70,1
4109,114.0,2,211,1
4110,229.0,1,120,1
4111,32.0,1,70,1
4112,12.0,1,79,1
4113,351.0,1,94,1
4114,9.0,1,120,1
4115,190.0,3,6919,3
4116,202.0,1,94,1
4117,203.0,3,7212,3
4118,183.0,3,6975,3
4119,161.0,3,8301,3
4120,47.0,2,69,1
4121,83.0,3,5217,3
4122,46.0,3,5202,3
4123,45.0,3,5193,3
4124,66.0,2,81,1
4125,250.0,2,122,1
4126,55.0,2,81,1
4127,92.0,2,86,1
4128,55.0,3,5182,3
4129,263.0,2,77,1
4130,56.0,3,5177,3
4131,53.0,3,5215,3
4132,162.0,2,81,1
4133,61.0,2,152,1
4134,34.0,3,5237,3
4135,60.0,3,5151,3
4136,121.0,2,4381,3
4137,142.0,2,62,1
4138,270.0,2,162,1
4139,94.0,2,123,1
4140,279.0,2,60,1
4141,92.0,2,62,1
4142,35.0,2,64,1
4143,62.0,2,138,1
4144,112.0,2,4366,3
4145,112.0,2,4344,3
4146,94.0,2,4368,3
4147,199.0,2,162,1
4148,175.0,2,97,1
4149,235.0,2,90,1
4150,72.0,2,64,1
4151,119.0,2,4379,3
4152,98.0,2,4344,3
4153,99.0,2,4465,3
4154,151.0,2,114,1
4155,27.0,2,110,1
4156,210.0,2,3149,3
4157,308.0,1,125,1
4158,61.0,3,214,1
4159,349.0,1,40,1
4160,72.0,1,7,1
4161,0.0,1,99,1
4162,339.0,1,7,1
4163,69.0,3,155,1
4164,137.0,1,7,1
4165,194.0,1,5,1
4166,204.0,1,40,1
4167,194.0,2,3125,3
4168,167.0,2,3181,3
4169,130.0,1,40,1
4170,141.0,2,2919,3
4171,113.0,2,4391,3
4172,117.0,2,4392,3
4173,76.0,4,215,1
4174,282.0,1,46,1
4175,127.0,1,100,1
4176,95.0,2,4850,3
4177,97.0,2,4703,3
4178,64.0,1,7,1
4179,107.0,2,4445,3
4180,100.0,2,4445,3
4181,98.0,2,4466,3
4182,114.0,2,4448,3
4183,93.0,2,4391,3
4184,102.0,2,4368,3
4185,119.0,2,4441,3
4186,106.0,2,4393,3
4187,23.0,2,86,1
4188,94.0,2,4725,3
4189,105.0,2,1631,1
4190,105.0,2,1552,1
4191,54.0,1,99,1
4192,118.0,2,1552,1
4193,112.0,2,4384,3
4194,154.0,2,3210,3
4195,163.0,2,3174,3
4196,156.0,2,3155,3
4197,177.0,2,3159,3
4198,11.0,3,192,1
4199,355.0,1,7,1
4200,162.0,2,3080,3
4201,173.0,2,3143,3
4202,93.0,2,4793,3
4203,183.0,1,13,1
4204,162.0,2,3212,3
4205,105.0,2,4444,3
4206,93.0,2,4433,3
4207,100.0,2,99,1
4208,93.0,2,4446,3
4209,136.0,2,2951,3
4210,122.0,2,2916,3
4211,118.0,2,2926,3
4212,70.0,2,2910,3
4213,38.0,2,69,1
4214,66.0,2,2818,3
4215,116.0,2,4490,3
4216,108.0,2,4468,3
4217,296.0,2,101,1
4218,63.0,2,41,1
4219,120.0,2,4399,3
4220,119.0,2,4399,3
4221,96.0,2,4384,3
4222,98.0,2,4447,3
4223,94.0,2,123,1
4224,111.0,2,4366,3
4225,64.0,2,72,1
4226,96.0,2,4401,3
4227,103.0,2,4391,3
4228,92.0,2,4470,3
4229,107.0,2,4375,3
4230,80.0,2,2833,3
4231,14.0,2,243,1
4232,13.0,2,90,1
4233,162.0,2,40,1
4234,131.0,2,60,1
4235,183.0,2,60,1
4236,154.0,2,191,1
4237,240.0,2,127,1
4238,100.0,2,66,1
4239,107.0,2,99,1
4240,176.0,2,123,1
4241,48.0,2,74,1
4242,175.0,2,52,1
4243,158.0,2,37,1
4244,92.0,1,37,1
4245,93.0,4,179,1
4246,182.0,1,31,1
4247,246.0,1,22,1
4248,264.0,1,7,1
4249,80.0,1,64,1
4250,146.0,1,46,1
4251,268.0,1,57,1
4252,0.0,4,200,1
4253,93.0,2,1552,1
4254,72.0,2,79,1
4255,108.0,2,1624,1
4256,83.0,2,1587,1
4257,72.0,2,1631,1
4258,359.0,1,40,1
4259,125.0,1,5,1
4260,24.0,1,22,1
4261,299.0,1,46,1
4262,184.0,2,70,1
4263,137.0,2,3772,3
4264,2.0,2,79,1
4265,147.0,2,39,1
4266,91.0,2,2897,3
4267,74.0,2,2934,3
4268,34.0,2,2853,3
4269,47.0,2,2840,3
4270,276.0,1,7,1
4271,175.0,1,40,1
4272,147.0,1,40,1
4273,65.0,1,64,1
4274,297.0,1,104,1
4275,255.0,1,114,1
4276,335.0,1,14,1
4277,373.0,2,1346,1
4278,220.0,1,96,1
4279,359.0,1,57,1
4280,118.0,1,57,1
4281,162.0,2,3115,3
4282,314.0,1,40,1
4283,114.0,1,7,1
4284,110.0,1,865,1
4285,73.0,2,1683,1
4286,318.0,1,40,1
4287,78.0,1,69,1
4288,82.0,2,1681,1
4289,62.0,2,1574,1
4290,90.0,2,1574,1
4291,84.0,2,1676,1
4292,74.0,1,889,1
4293,116.0,1,55,1
4294,16.0,1,40,1
4295,281.0,1,60,1
4296,230.0,1,7,1
4297,115.0,1,7,1
4298,205.0,1,40,1
4299,69.0,1,7,1
4300,64.0,1,7,1
4301,2.0,1,5,1
4302,341.0,1,15,1
4303,172.0,2,3135,3
4304,153.0,2,3078,3
4305,101.0,2,4843,3
4306,282.0,1,15,1
4307,26.0,1,90,1
4308,304.0,1,40,1
4309,89.0,2,1622,1
4310,89.0,2,1622,1
4311,136.0,3,94,1
4312,85.0,2,1622,1
4313,89.0,2,1631,1
4314,164.0,1,7,1
4315,74.0,2,1576,1
4316,295.0,1,5,1
4317,90.0,1,7,1
4318,264.0,1,55,1
4319,58.0,1,40,1
4320,364.0,1,7,1
4321,165.0,2,3153,3
4322,175.0,2,3113,3
4323,162.0,2,3153,3
4324,69.0,1,804,1
4325,42.0,1,51,1
4326,76.0,2,1584,1
4327,168.0,1,173,1
4328,64.0,1,40,1
4329,162.0,2,3199,3
4330,167.0,2,3135,3
4331,353.0,1,40,1
4332,280.0,1,7,1
4333,62.0,1,40,1
4334,89.0,2,1631,1
4335,32.0,1,848,1
4336,81.0,1,40,1
4337,8.0,1,7,1
4338,65.0,2,1622,1
4339,80.0,2,1597,1
4340,76.0,2,1622,1
4341,56.0,3,156,1
4342,62.0,2,1622,1
4343,86.0,2,1646,1
4344,64.0,2,1552,1
4345,286.0,1,5,1
4346,179.0,2,3102,3
4347,170.0,2,3247,3
4348,77.0,2,1631,1
4349,169.0,2,3199,3
4350,177.0,2,3140,3
4351,158.0,2,3145,3
4352,167.0,2,3115,3
4353,311.0,1,70,1
4354,56.0,2,326,1
4355,174.0,3,8297,3
4356,86.0,1,35,1
4357,327.0,1,120,1
4358,197.0,3,7232,3
4359,52.0,1,40,1
4360,138.0,1,51,1
4361,49.0,1,5,1
4362,4.0,1,40,1
4363,118.0,2,4745,3
4364,102.0,2,4719,3
4365,175.0,2,3184,3
4366,166.0,2,3142,3
4367,340.0,1,60,1
4368,175.0,2,3178,3
4369,297.0,1,7,1
4370,171.0,2,3128,3
4371,112.0,1,7,1
4372,180.0,2,3179,3
4373,164.0,2,3105,3
4374,46.0,1,40,1
4375,160.0,2,3178,3
4376,203.0,1,68,1
4377,88.0,3,136,1
4378,7.0,3,168,1
4379,96.0,3,171,1
4380,168.0,2,3184,3
4381,165.0,2,3145,3
4382,20.0,1,5,1
4383,177.0,1,104,1
4384,9.0,1,114,1
4385,299.0,1,7,1
4386,289.0,1,7,1
4387,154.0,1,5,1
4388,64.0,1,5,1
4389,181.0,2,3128,3
4390,159.0,2,3153,3
4391,145.0,1,40,1
4392,87.0,2,4828,3
4393,231.0,1,40,1
4394,34.0,1,7,1
4395,154.0,2,3135,3
4396,76.0,2,4780,3
4397,155.0,2,3148,3
4398,344.0,1,40,1
4399,168.0,2,3133,3
4400,155.0,2,3148,3
4401,272.0,1,5,1
4402,101.0,1,40,1
4403,119.0,3,132,1
4404,220.0,1,40,1
4405,170.0,2,3115,3
4406,274.0,1,15,1
4407,316.0,1,7,1
4408,88.0,1,40,1
4409,150.0,1,40,1
4410,69.0,2,1567,1
4411,62.0,2,1619,1
4412,158.0,2,3128,3
4413,51.0,1,5,1
4414,148.0,3,319,1
4415,353.0,1,5,1
4416,155.0,1,90,1
4417,106.0,1,5,1
4418,172.0,2,3120,3
4419,216.0,3,232,1
4420,181.0,2,3103,3
4421,332.0,1,5,1
4422,92.0,1,5,1
4423,52.0,2,1633,1
4424,324.0,1,5,1
4425,40.0,1,31,1
4426,135.0,2,3772,3
4427,78.0,2,116,1
4428,47.0,2,1574,1
4429,50.0,2,1631,1
4430,180.0,2,3170,3
4431,359.0,1,40,1
4432,277.0,1,7,1
4433,55.0,2,1587,1
4434,58.0,2,1622,1
4435,115.0,2,32,1
4436,138.0,2,3801,3
4437,127.0,2,3772,3
4438,12.0,2,37,1
4439,101.0,2,3788,3
4440,104.0,2,3804,3
4441,34.0,3,6736,3
4442,240.0,2,77,1
4443,209.0,1,94,1
4444,357.0,1,7,1
4445,28.0,2,139,1
4446,215.0,1,65,1
4447,258.0,1,32,1
4448,246.0,1,25,1
4449,26.0,2,53,1
4450,32.0,2,49,1
4451,333.0,1,32,1
4452,134.0,2,2757,3
4453,314.0,1,25,1
4454,45.0,3,6650,3
4455,145.0,2,2747,3
4456,107.0,2,3099,3
4457,126.0,2,2816,3
4458,133.0,2,2782,3
4459,166.0,1,5,1
4460,213.0,1,35,1
4461,96.0,2,2747,3
4462,126.0,2,89,1
4463,103.0,2,3086,3
4464,102.0,2,2803,3
4465,45.0,2,37,1
4466,122.0,2,40,1
4467,53.0,2,1587,1
4468,32.0,2,1631,1
4469,110.0,3,437,1
4470,353.0,1,40,1
4471,166.0,1,77,1
4472,57.0,2,1622,1
4473,43.0,2,1560,1
4474,59.0,2,1552,1
4475,47.0,2,1676,1
4476,32.0,2,1587,1
4477,362.0,1,7,1
4478,45.0,1,7,1
4479,158.0,3,183,1
4480,69.0,1,86,1
4481,161.0,2,3078,3
4482,164.0,2,3153,3
4483,178.0,2,3124,3
4484,174.0,2,3120,3
4485,155.0,2,3180,3
4486,322.0,1,40,1
4487,221.0,1,40,1
4488,327.0,1,90,1
4489,103.0,3,166,1
4490,56.0,2,1685,1
4491,75.0,2,4813,3
4492,181.0,2,3182,3
4493,162.0,2,3117,3
4494,168.0,2,3100,3
4495,67.0,3,276,1
4496,30.0,1,40,1
4497,329.0,1,40,1
4498,35.0,2,1622,1
4499,126.0,3,256,1
4500,154.0,2,3223,3
4501,156.0,2,3154,3
4502,164.0,2,3198,3
4503,32.0,2,1587,1
4504,51.0,2,1622,1
4505,254.0,1,40,1
4506,219.0,1,7,1
4507,54.0,2,1552,1
4508,183.0,3,268,1
4509,189.0,1,40,1
4510,319.0,1,40,1
4511,159.0,1,40,1
4512,8.0,3,144,1
4513,97.0,1,62,1
4514,165.0,1,40,1
4515,246.0,1,125,1
4516,59.0,1,7,1
4517,209.0,1,7,1
4518,155.0,2,3113,3
4519,142.0,2,3115,3
4520,276.0,1,22,1
4521,43.0,2,1611,1
