customer_key,Recency,Frequency,Monetary
4922,123.0,3,6549
4923,121.0,2,148
4924,47.0,3,6592
4925,181.0,3,5744
4926,162.0,3,5905
4927,203.0,3,6979
4928,210.0,3,6933
4929,189.0,3,6960
4930,140.0,3,6945
4931,144.0,1,84
4932,171.0,3,5362
4933,160.0,3,7186
4934,140.0,3,6932
4935,142.0,2,3148
4936,285.0,1,7
4937,88.0,1,40
4938,122.0,2,3145
4939,95.0,1,7
4940,210.0,1,40
4941,335.0,1,7
4942,141.0,2,3105
4943,129.0,3,192
4944,155.0,3,365
4945,151.0,2,3235
4946,181.0,1,7
4947,281.0,1,104
4948,151.0,1,7
4949,138.0,2,3093
4950,152.0,2,3158
4951,111.0,1,7
4952,282.0,1,40
4953,141.0,2,3175
4954,182.0,2,1358
4955,136.0,2,3118
4956,233.0,1,40
4957,62.0,1,5
4958,190.0,1,164
4959,250.0,1,69
4960,141.0,2,3118
4961,34.0,1,5
4962,136.0,2,3127
4963,66.0,1,62
4964,300.0,1,90
4965,129.0,2,3118
4966,134.0,2,3109
4967,151.0,1,5
4968,258.0,1,5
4969,126.0,2,3100
4970,139.0,2,3110
4971,245.0,1,40
4972,223.0,1,40
4973,122.0,2,3149
4974,56.0,1,40
4975,69.0,3,208
4976,132.0,1,166
4977,136.0,2,3158
4978,92.0,1,40
4979,66.0,1,7
4980,216.0,1,5
4981,137.0,2,3078
4982,269.0,1,125
4983,119.0,1,5
4984,151.0,2,3135
4985,124.0,2,3125
4986,148.0,2,3180
4987,198.0,2,1423
4988,157.0,2,1405
4989,94.0,1,90
4990,143.0,2,3141
4991,130.0,2,3100
4992,146.0,2,3127
4993,150.0,2,3195
4994,250.0,1,597
4995,181.0,2,1392
4996,167.0,1,609
4997,258.0,1,565
4998,40.0,2,4746
4999,142.0,1,2372
5000,144.0,1,2355
5001,54.0,2,4814
5002,326.0,1,7
5003,331.0,1,62
5004,300.0,1,5
5005,139.0,1,2518
5006,177.0,3,198
5007,246.0,1,40
5008,152.0,1,2330
5009,17.0,1,5
5010,118.0,2,170
5011,183.0,1,7
5012,105.0,2,3657
5013,220.0,2,94
5014,345.0,1,90
5015,179.0,1,7
5016,372.0,1,575
5017,106.0,2,118
5018,181.0,1,60
5019,358.0,1,90
5020,171.0,1,574
5021,267.0,1,596
5022,215.0,1,540
5023,175.0,1,590
5024,172.0,2,167
5025,19.0,1,5
5026,53.0,2,3831
5027,40.0,2,3804
5028,54.0,2,3826
5029,44.0,2,3807
5030,53.0,2,3807
5031,8.0,2,73
5032,55.0,2,3750
5033,280.0,2,91
5034,32.0,3,3743
5035,64.0,1,7
5036,4.0,2,51
5037,216.0,2,62
5038,229.0,1,40
5039,49.0,2,84
5040,344.0,1,5
5041,331.0,1,65
5042,364.0,1,65
5043,213.0,1,25
5044,53.0,2,62
5045,317.0,1,69
5046,41.0,3,3802
5047,59.0,3,3962
5048,61.0,1,5
5049,287.0,1,40
5050,207.0,1,40
5051,103.0,2,77
5052,50.0,2,2747
5053,34.0,2,2732
5054,36.0,3,3752
5055,41.0,3,3759
5056,290.0,1,66
5057,125.0,1,27
5058,350.0,1,40
5059,83.0,2,38
5060,316.0,1,147
5061,5.0,1,7
5062,169.0,1,592
5063,42.0,1,7
5064,193.0,1,5
5065,153.0,1,7
5066,140.0,1,572
5067,138.0,1,612
5068,149.0,1,665
5069,132.0,1,564
5070,138.0,1,580
5071,23.0,1,40
5072,24.0,3,104
5073,108.0,1,166
5074,47.0,1,64
5075,257.0,1,40
5076,94.0,1,7
5077,13.0,1,7
5078,131.0,1,2401
5079,139.0,1,2384
5080,141.0,1,2325
5081,142.0,1,567
5082,94.0,1,2320
5083,215.0,1,40
5084,224.0,1,562
5085,44.0,1,5
5086,210.0,3,144
5087,92.0,1,2407
5088,106.0,1,2370
5089,252.0,1,7
5090,87.0,3,342
5091,105.0,1,605
5092,216.0,1,40
5093,126.0,1,7
5094,122.0,1,555
5095,136.0,1,567
5096,113.0,1,2330
5097,95.0,3,212
5098,195.0,3,104
5099,165.0,2,3101
5100,60.0,1,90
5101,114.0,1,2370
5102,106.0,1,2322
5103,130.0,1,564
5104,176.0,2,3142
5105,92.0,1,2415
5106,121.0,1,2362
5107,15.0,3,158
5108,259.0,1,40
5109,101.0,1,634
5110,95.0,1,549
5111,96.0,1,651
5112,115.0,1,2341
5113,119.0,1,2374
5114,108.0,1,2392
5115,103.0,1,2320
5116,306.0,1,7
5117,95.0,1,2342
5118,68.0,1,86
5119,99.0,1,2564
5120,354.0,1,14
5121,90.0,1,7
5122,66.0,1,614
5123,114.0,1,570
5124,84.0,1,630
5125,71.0,1,614
5126,56.0,1,589
5127,121.0,1,580
5128,106.0,1,619
5129,46.0,1,540
5130,77.0,1,565
5131,139.0,1,62
5132,84.0,1,166
5133,375.0,1,2459
5134,24.0,3,165
5135,277.0,1,14
5136,85.0,1,580
5137,62.0,1,565
5138,80.0,1,555
5139,84.0,1,565
5140,80.0,1,655
5141,309.0,1,2528
5142,90.0,1,590
5143,83.0,1,564
5144,288.0,1,27
5145,105.0,1,2377
5146,116.0,1,2322
5147,103.0,1,2330
5148,94.0,1,2367
5149,121.0,1,2320
5150,127.0,3,193
5151,78.0,1,630
5152,88.0,1,639
5153,100.0,1,64
5154,169.0,1,40
5155,201.0,1,5
5156,71.0,2,4490
5157,75.0,2,4344
5158,86.0,2,4391
5159,84.0,2,4369
5160,36.0,2,4411
5161,224.0,2,2644
5162,186.0,2,2700
5163,74.0,2,185
5164,146.0,2,2641
5165,136.0,2,2639
5166,129.0,2,82
5167,107.0,2,109
5168,41.0,2,103
5169,305.0,2,80
5170,60.0,2,4404
5171,0.0,2,189
5172,263.0,2,104
5173,97.0,2,186
5174,240.0,2,43
5175,224.0,2,141
5176,2.0,2,70
5177,55.0,2,4404
5178,198.0,2,133
5179,70.0,2,109
5180,68.0,2,72
5181,55.0,2,4386
5182,37.0,2,171
5183,40.0,2,84
5184,260.0,2,31
5185,86.0,2,78
5186,253.0,2,29
5187,213.0,1,65
5188,66.0,2,35
5189,21.0,2,97
5190,51.0,2,106
5191,56.0,2,79
5192,30.0,2,27
5193,275.0,2,101
5194,277.0,2,91
5195,310.0,1,49
5196,251.0,1,93
5197,154.0,3,7237
5198,89.0,2,2757
5199,202.0,2,115
5200,162.0,3,6918
5201,279.0,2,97
5202,191.0,2,3058
5203,111.0,1,31
5204,102.0,3,6940
5205,86.0,3,7162
5206,78.0,3,6951
5207,156.0,3,7203
5208,148.0,3,7226
5209,330.0,1,120
5210,359.0,1,31
5211,43.0,1,646
5212,57.0,1,587
5213,43.0,1,40
5214,108.0,3,155
5215,303.0,1,15
5216,37.0,1,618
5217,54.0,1,614
5218,152.0,1,125
5219,381.0,1,575
5220,233.0,1,554
5221,188.0,1,563
5222,347.0,1,589
5223,348.0,1,561
5224,348.0,1,563
5225,336.0,1,556
5226,331.0,1,554
5227,331.0,1,554
5228,363.0,1,81
5229,48.0,1,570
5230,52.0,1,572
5231,41.0,1,619
5232,382.0,1,2526
5233,345.0,1,2476
5234,14.0,1,114
5235,240.0,1,14
5236,344.0,1,2443
5237,125.0,1,99
5238,332.0,1,2515
5239,294.0,1,13
5240,23.0,1,40
5241,26.0,1,5
5242,137.0,2,127
5243,219.0,1,7
5244,155.0,2,92
5245,106.0,1,2370
5246,5.0,1,5
5247,235.0,1,13
5248,190.0,3,96
5249,271.0,1,40
5250,274.0,1,14
5251,31.0,2,4512
5252,41.0,2,27
5253,87.0,2,2782
5254,72.0,2,2722
5255,341.0,1,25
5256,286.0,1,188
5257,146.0,2,82
5258,13.0,1,73
5259,40.0,1,64
5260,51.0,2,2757
5261,174.0,2,3001
5262,77.0,3,7170
5263,46.0,3,6950
5264,131.0,3,7243
5265,65.0,2,62
5266,118.0,1,27
5267,207.0,1,64
5268,67.0,2,3037
5269,44.0,2,2779
5270,48.0,2,2779
5271,57.0,2,2772
5272,44.0,2,3014
5273,167.0,2,3021
5274,59.0,2,2804
5275,26.0,1,5
5276,171.0,2,3282
5277,47.0,1,7
5278,175.0,2,3010
5279,53.0,2,2992
5280,123.0,1,49
5281,85.0,1,13
5282,215.0,1,64
5283,213.0,2,64
5284,117.0,1,64
5285,230.0,1,7
5286,12.0,1,77
5287,57.0,3,6921
5288,59.0,2,4539
5289,49.0,2,2769
5290,33.0,2,2779
5291,59.0,2,2823
5292,372.0,2,4921
5293,309.0,1,32
5294,211.0,1,5
5295,207.0,1,14
5296,317.0,1,138
5297,57.0,1,123
5298,96.0,3,6890
5299,119.0,3,7001
5300,279.0,1,5
5301,39.0,2,112
5302,318.0,1,73
5303,280.0,1,25
5304,2.0,1,150
5305,273.0,1,49
5306,45.0,2,2983
5307,97.0,2,29
5308,99.0,3,6918
5309,36.0,2,4552
5310,120.0,3,6911
5311,99.0,3,6010
5312,389.0,2,2988
5313,67.0,1,64
5314,396.0,2,4985
5315,210.0,2,112
5316,98.0,1,29
5317,377.0,2,4660
5318,135.0,2,3001
5319,148.0,2,3021
5320,310.0,1,27
5321,333.0,1,49
5322,28.0,2,97
5323,,1,29
5324,162.0,1,25
5325,353.0,2,3282
5326,67.0,2,171
5327,294.0,1,25
5328,367.0,2,4648
5329,132.0,2,3001
5330,131.0,2,3271
5331,253.0,1,31
5332,7.0,3,119
5333,36.0,2,147
5334,238.0,1,57
5335,363.0,1,85
5336,127.0,1,37
5337,119.0,1,64
5338,63.0,1,7
5339,273.0,2,169
5340,386.0,2,3169
5341,306.0,1,609
5342,112.0,2,88
5343,29.0,2,143
5344,89.0,2,58
5345,99.0,1,2295
5346,103.0,2,4173
5347,36.0,2,37
5348,37.0,2,5918
5349,36.0,2,5918
5350,41.0,2,5898
5351,36.0,2,5903
5352,56.0,2,5873
5353,58.0,2,5948
5354,233.0,1,107
5355,325.0,1,575
5356,314.0,1,90
5357,197.0,1,7
5358,155.0,1,5
5359,125.0,4,88
5360,168.0,1,7
5361,333.0,1,554
5362,323.0,1,2515
5363,285.0,1,2482
5364,315.0,1,2481
5365,280.0,1,2482
5366,73.0,1,2490
5367,78.0,1,2563
5368,92.0,1,40
5369,27.0,1,99
5370,148.0,1,27
5371,1.0,3,133
5372,227.0,1,55
5373,299.0,1,2482
5374,287.0,1,2579
5375,39.0,1,15
5376,258.0,1,2478
5377,87.0,1,7
5378,339.0,1,14
5379,45.0,1,14
5380,56.0,1,59
5381,57.0,2,196
5382,334.0,1,5
5383,296.0,1,60
5384,331.0,1,59
5385,362.0,1,7
5386,237.0,1,64
5387,156.0,2,130
5388,40.0,2,95
5389,383.0,2,4674
5390,288.0,2,4639
5391,293.0,2,4658
5392,375.0,2,4625
5393,119.0,3,5787
5394,105.0,3,5842
5395,383.0,2,4660
5396,335.0,1,64
5397,299.0,1,32
5398,181.0,1,65
5399,323.0,1,53
5400,318.0,1,32
5401,366.0,2,4958
5402,81.0,2,102
5403,0.0,2,10
5404,49.0,1,38
5405,93.0,3,6002
5406,349.0,2,3262
5407,362.0,2,3110
5408,104.0,2,3249
5409,315.0,2,4693
5410,262.0,2,4924
5411,110.0,2,3242
5412,271.0,2,4660
5413,284.0,2,4921
5414,329.0,1,38
5415,245.0,2,4919
5416,279.0,2,4930
5417,284.0,2,4971
5418,109.0,2,3001
5419,349.0,1,27
5420,91.0,1,27
5421,108.0,2,2959
5422,90.0,1,31
5423,211.0,2,4633
5424,119.0,1,84
5425,115.0,3,5739
5426,118.0,3,5719
5427,87.0,3,5769
5428,362.0,2,2975
5429,115.0,2,3021
5430,191.0,2,4958
5431,264.0,2,4639
5432,266.0,2,4769
5433,224.0,2,4634
5434,240.0,2,4697
5435,240.0,1,70
5436,42.0,1,6
5437,210.0,2,4697
5438,230.0,2,47
5439,277.0,1,25
5440,152.0,1,25
5441,336.0,1,29
5442,347.0,1,25
5443,186.0,2,4923
5444,5.0,2,67
5445,323.0,2,3271
5446,82.0,2,3242
5447,86.0,2,3093
5448,244.0,2,3001
5449,104.0,3,6907
5450,248.0,2,47
5451,108.0,1,38
5452,156.0,2,4633
5453,81.0,2,3071
5454,95.0,2,14
5455,280.0,2,47
5456,307.0,1,29
5457,144.0,1,65
5458,168.0,1,150
5459,307.0,1,25
5460,299.0,2,47
5461,66.0,2,47
5462,66.0,2,3286
5463,18.0,1,49
5464,231.0,1,60
5465,143.0,2,45
5466,88.0,2,3271
5467,123.0,2,4625
5468,13.0,2,12
5469,142.0,1,64
5470,287.0,1,64
5471,262.0,2,3021
5472,56.0,1,53
5473,88.0,1,27
5474,115.0,1,25
5475,306.0,1,25
5476,141.0,2,4674
5477,166.0,2,4716
5478,347.0,1,40
5479,108.0,1,2386
5480,67.0,3,159
5481,16.0,2,145
5482,38.0,2,195
5483,342.0,2,4783
5484,68.0,2,4118
5485,87.0,2,4175
5486,108.0,1,40
5487,27.0,2,113
5488,195.0,2,73
5489,21.0,2,233
5490,264.0,2,112
5491,254.0,1,2478
5492,165.0,2,3106
5493,6.0,2,131
5494,39.0,2,4197
5495,43.0,2,5961
5496,54.0,2,6002
5497,34.0,2,5960
5498,49.0,4,132
5499,143.0,1,40
5500,36.0,1,5
5501,283.0,1,589
5502,148.0,1,5
5503,16.0,1,40
5504,256.0,1,5
5505,298.0,1,589
5506,48.0,1,40
5507,5.0,3,102
5508,198.0,1,35
5509,158.0,1,84
5510,82.0,2,3258
5511,295.0,1,27
5512,197.0,2,47
5513,259.0,2,3262
5514,174.0,2,4670
5515,352.0,2,4761
5516,316.0,2,4733
5517,321.0,2,4733
5518,312.0,2,4698
5519,308.0,2,4698
5520,294.0,2,4752
5521,297.0,2,4727
5522,302.0,2,4698
5523,295.0,2,4698
5524,297.0,2,4698
5525,275.0,2,4733
5526,267.0,2,4752
5527,231.0,2,4757
5528,217.0,2,4752
5529,221.0,2,4698
5530,224.0,2,4752
5531,58.0,2,3001
5532,49.0,2,3291
5533,129.0,2,4921
5534,126.0,2,4703
5535,98.0,2,4821
5536,239.0,1,38
5537,242.0,1,27
5538,247.0,1,25
5539,113.0,2,4660
5540,356.0,1,84
5541,67.0,2,4697
5542,49.0,2,3028
5543,33.0,2,45
5544,142.0,2,54
5545,180.0,1,29
5546,108.0,1,31
5547,46.0,2,3037
5548,119.0,2,4900
5549,69.0,2,4625
5550,87.0,2,4930
5551,45.0,2,3001
5552,64.0,2,5032
5553,73.0,2,4987
5554,243.0,2,3001
5555,44.0,2,2990
5556,131.0,1,31
5557,221.0,1,87
5558,308.0,1,31
5559,310.0,1,25
5560,36.0,2,4706
5561,35.0,2,4634
5562,38.0,2,3030
5563,218.0,2,3001
5564,204.0,2,63
5565,156.0,2,132
5566,84.0,3,7203
5567,61.0,3,5807
5568,85.0,3,7159
5569,351.0,1,70
5570,388.0,2,3937
5571,375.0,2,4219
5572,45.0,2,53
5573,43.0,2,4886
5574,42.0,2,3001
5575,63.0,2,45
5576,148.0,3,6995
5577,22.0,1,149
5578,179.0,1,75
5579,84.0,1,75
5580,85.0,2,98
5581,177.0,3,5429
5582,95.0,1,50
5583,340.0,1,35
5584,20.0,1,42
5585,199.0,2,173
5586,129.0,3,7192
5587,187.0,1,70
5588,154.0,3,7064
5589,145.0,3,6995
5590,133.0,3,7343
5591,164.0,2,169
5592,84.0,2,138
5593,320.0,1,75
5594,254.0,2,101
5595,148.0,3,7231
5596,143.0,3,6901
5597,161.0,2,4487
5598,332.0,1,104
5599,124.0,3,7131
5600,40.0,2,149
5601,257.0,1,125
5602,73.0,2,86
5603,147.0,2,77
5604,169.0,3,7001
5605,95.0,1,57
5606,36.0,2,66
5607,165.0,2,67
5608,52.0,2,5897
5609,67.0,2,102
5610,300.0,2,345
5611,297.0,2,68
5612,61.0,2,76
5613,32.0,2,5898
5614,161.0,2,129
5615,72.0,2,71
5616,213.0,2,96
5617,54.0,2,5915
5618,136.0,2,161
5619,58.0,2,76
5620,191.0,2,98
5621,56.0,2,5895
5622,138.0,2,74
5623,4.0,2,107
5624,51.0,2,5973
5625,36.0,2,5938
5626,209.0,2,82
5627,253.0,2,72
5628,213.0,2,65
5629,37.0,2,188
5630,49.0,2,5933
5631,54.0,2,5973
5632,37.0,2,5900
5633,106.0,2,69
5634,23.0,2,102
5635,98.0,2,107
5636,7.0,2,161
5637,49.0,2,5932
5638,50.0,2,5900
5639,45.0,2,5974
5640,40.0,2,5908
5641,1.0,2,103
5642,94.0,1,2391
5643,63.0,1,40
5644,260.0,2,127
5645,185.0,1,5
5646,110.0,1,2357
5647,36.0,2,251
5648,132.0,1,55
5649,49.0,1,7
5650,36.0,2,116
5651,83.0,1,5
5652,66.0,1,14
5653,188.0,1,49
5654,111.0,1,2412
5655,174.0,2,3056
5656,137.0,1,40
5657,41.0,2,5930
5658,53.0,2,5900
5659,45.0,2,5873
5660,50.0,2,5873
5661,47.0,2,5898
5662,50.0,2,5908
5663,376.0,2,4355
5664,350.0,2,4471
5665,363.0,2,4377
5666,90.0,2,82
5667,186.0,2,205
5668,7.0,4,65
5669,282.0,1,608
5670,87.0,1,5
5671,250.0,1,2478
5672,46.0,1,5
5673,224.0,1,7
5674,213.0,1,2466
5675,152.0,2,76
5676,346.0,2,4384
5677,131.0,1,14
5678,181.0,1,14
5679,155.0,2,3162
5680,303.0,2,107
5681,103.0,2,105
5682,203.0,2,69
5683,80.0,2,67
5684,178.0,2,70
5685,58.0,2,4158
5686,49.0,2,4183
5687,35.0,2,4157
5688,377.0,2,6070
5689,395.0,2,6080
5690,161.0,2,291
5691,119.0,2,166
5692,321.0,2,4471
5693,165.0,2,31
5694,390.0,2,6060
5695,123.0,2,78
5696,90.0,2,76
5697,327.0,2,4506
5698,115.0,2,87
5699,18.0,2,230
5700,123.0,2,68
5701,217.0,2,93
5702,314.0,2,4426
5703,388.0,2,6021
5704,359.0,2,6090
5705,200.0,2,91
5706,79.0,2,98
5707,120.0,2,93
5708,297.0,2,4377
5709,278.0,2,4406
5710,187.0,2,144
5711,32.0,2,91
5712,200.0,2,133
5713,288.0,2,4417
5714,354.0,2,6090
5715,177.0,1,64
5716,157.0,1,7
5717,295.0,1,28
5718,133.0,3,234
5719,71.0,1,14
5720,101.0,1,40
5721,211.0,1,40
5722,6.0,3,180
5723,61.0,1,5
5724,7.0,1,7
5725,87.0,1,40
5726,50.0,1,14
5727,33.0,1,7
5728,242.0,1,2451
5729,233.0,1,2443
5730,105.0,2,39
5731,7.0,2,141
5732,75.0,3,155
5733,193.0,1,2451
5734,175.0,2,35
5735,231.0,2,129
5736,160.0,1,59
5737,227.0,1,60
5738,133.0,1,5
5739,253.0,2,45
5740,94.0,2,81
5741,348.0,2,6099
5742,314.0,2,6056
5743,320.0,2,6044
5744,305.0,2,6070
5745,326.0,2,6070
5746,313.0,2,6021
5747,334.0,1,64
5748,212.0,1,2480
5749,51.0,1,59
5750,54.0,1,62
5751,313.0,1,7
5752,192.0,1,2492
5753,164.0,1,2512
5754,101.0,1,2320
5755,179.0,2,3118
5756,101.0,1,2317
5757,104.0,1,2396
5758,28.0,1,5
5759,159.0,2,3062
5760,97.0,1,7
5761,324.0,1,68
5762,129.0,1,2476
5763,128.0,1,2480
5764,292.0,1,1701
5765,252.0,1,1760
5766,184.0,1,5
5767,85.0,1,5
5768,320.0,1,60
5769,8.0,1,5
5770,103.0,1,5
5771,143.0,1,2478
5772,129.0,3,105
5773,19.0,3,159
5774,204.0,1,14
5775,227.0,1,55
5776,131.0,1,5
5777,122.0,1,2443
5778,338.0,1,125
5779,93.0,1,2541
5780,96.0,1,2297
5781,145.0,1,55
5782,364.0,1,64
5783,112.0,1,2482
5784,67.0,1,2457
5785,271.0,1,1736
5786,120.0,1,2343
5787,94.0,1,2295
5788,64.0,1,40
5789,288.0,1,40
5790,40.0,1,2443
5791,34.0,1,2565
5792,250.0,1,1730
5793,376.0,1,1736
5794,386.0,1,1789
5795,378.0,1,1786
5796,65.0,1,68
5797,256.0,1,55
5798,385.0,1,1732
5799,377.0,1,1765
5800,370.0,1,1701
5801,23.0,3,76
5802,140.0,1,55
5803,345.0,1,14
5804,379.0,1,1760
5805,378.0,1,1728
5806,378.0,1,1769
5807,52.0,1,55
5808,379.0,1,1728
5809,134.0,1,14
5810,104.0,1,14
5811,91.0,2,3064
5812,335.0,1,1701
5813,346.0,1,1736
5814,65.0,1,14
5815,359.0,1,40
5816,18.0,1,5
5817,24.0,1,5
5818,107.0,1,5
5819,113.0,1,2392
5820,107.0,1,2317
5821,50.0,2,3217
5822,162.0,3,7221
5823,134.0,3,7176
5824,126.0,3,7242
5825,181.0,3,6939
5826,72.0,1,61
5827,158.0,3,6954
5828,98.0,3,7205
5829,104.0,3,7182
5830,116.0,3,7185
5831,158.0,3,7138
5832,103.0,3,7206
5833,98.0,1,2370
5834,92.0,1,2344
5835,247.0,1,1751
5836,108.0,1,2295
5837,41.0,2,3193
5838,42.0,2,156
5839,120.0,1,14
5840,110.0,1,2295
5841,215.0,2,177
5842,244.0,2,127
5843,95.0,1,5
5844,93.0,1,90
5845,98.0,1,2370
5846,115.0,1,2381
5847,284.0,2,181
5848,67.0,2,190
5849,9.0,2,125
5850,23.0,2,177
5851,116.0,1,2355
5852,97.0,1,2370
5853,105.0,1,2406
5854,39.0,1,5
5855,116.0,1,2343
5856,42.0,2,151
5857,153.0,1,14
5858,269.0,1,55
5859,52.0,1,5
5860,103.0,1,2381
5861,322.0,1,5
5862,15.0,1,14
5863,15.0,1,40
5864,329.0,1,64
5865,94.0,1,2370
5866,98.0,1,2370
5867,107.0,1,2444
5868,116.0,1,2382
5869,104.0,1,2322
5870,116.0,1,2377
5871,220.0,3,149
5872,113.0,1,2317
5873,104.0,1,2359
5874,189.0,1,578
5875,257.0,1,5
5876,218.0,1,40
5877,54.0,3,152
5878,347.0,1,40
5879,339.0,1,1736
5880,336.0,1,1728
5881,96.0,1,2344
5882,92.0,1,2320
5883,95.0,1,2295
5884,23.0,1,49
5885,297.0,1,40
5886,318.0,1,40
5887,358.0,1,1730
5888,342.0,1,1770
5889,354.0,1,1755
5890,324.0,1,1730
5891,320.0,1,1808
5892,62.0,1,60
5893,95.0,1,2342
5894,103.0,1,2326
5895,327.0,1,1764
5896,315.0,1,1760
5897,318.0,1,1715
5898,333.0,1,1764
5899,308.0,1,1751
5900,226.0,1,5
5901,164.0,1,7
5902,125.0,1,40
5903,19.0,2,212
5904,77.0,1,5
5905,110.0,1,5
5906,178.0,1,5
5907,171.0,1,2360
5908,95.0,1,2342
5909,114.0,1,2367
5910,93.0,1,2377
5911,199.0,2,142
5912,139.0,1,59
5913,63.0,1,2381
5914,158.0,1,14
5915,61.0,1,2362
5916,61.0,1,2375
5917,76.0,1,2435
5918,50.0,1,5
5919,12.0,1,64
5920,37.0,2,71
5921,310.0,1,1701
5922,260.0,1,1755
5923,6.0,1,99
5924,53.0,1,60
5925,282.0,1,1775
5926,294.0,1,1765
5927,39.0,2,45
5928,0.0,2,39
5929,224.0,2,4698
5930,218.0,2,4733
5931,26.0,2,54
5932,232.0,2,4767
5933,148.0,2,14
5934,44.0,2,95
5935,99.0,2,87
5936,126.0,2,95
5937,344.0,1,64
5938,377.0,2,3927
5939,35.0,2,3110
5940,159.0,1,30
5941,33.0,2,5006
5942,52.0,1,65
5943,345.0,2,2751
5944,210.0,1,38
5945,390.0,2,4253
5946,40.0,2,3262
5947,35.0,2,3071
5948,287.0,1,1736
5949,23.0,3,248
5950,283.0,1,1790
5951,189.0,3,212
5952,300.0,1,1736
5953,244.0,1,1736
5954,360.0,1,14
5955,16.0,1,68
5956,214.0,1,1760
5957,292.0,1,1701
5958,38.0,1,40
5959,300.0,3,168
5960,159.0,3,136
5961,119.0,1,5
5962,90.0,1,2319
5963,9.0,1,14
5964,301.0,1,40
5965,219.0,3,109
5966,316.0,1,40
5967,42.0,1,5
5968,79.0,1,2317
5969,71.0,1,2326
5970,72.0,1,2440
5971,291.0,1,1755
5972,217.0,1,64
5973,291.0,1,1755
5974,287.0,1,1858
5975,294.0,1,1730
5976,144.0,1,68
5977,303.0,1,1786
5978,265.0,1,1710
5979,322.0,1,5
5980,76.0,1,2322
5981,292.0,1,40
5982,72.0,1,2318
5983,365.0,1,90
5984,66.0,1,2357
5985,258.0,1,1760
5986,156.0,1,14
5987,209.0,1,69
5988,168.0,1,2415
5989,58.0,1,5
5990,63.0,1,2320
5991,215.0,1,60
5992,313.0,1,40
5993,303.0,1,5
5994,217.0,1,125
5995,150.0,1,40
5996,231.0,1,1736
5997,227.0,1,1755
5998,254.0,1,1764
5999,255.0,1,1736
6000,261.0,1,1736
6001,77.0,1,2295
6002,82.0,1,2342
6003,71.0,1,2332
6004,91.0,1,2416
6005,88.0,1,2419
6006,68.0,1,2376
6007,67.0,1,2404
6008,78.0,1,2330
6009,74.0,1,2317
6010,81.0,1,2352
6011,74.0,1,2385
6012,265.0,1,1751
6013,248.0,1,1751
6014,71.0,1,2401
6015,351.0,1,5
6016,270.0,1,5
6017,346.0,1,99
6018,61.0,1,2332
6019,264.0,1,94
6020,59.0,1,55
6021,271.0,1,1715
6022,252.0,1,1701
6023,244.0,1,1764
6024,230.0,1,1736
6025,264.0,1,1776
6026,197.0,1,1710
6027,314.0,3,261
6028,238.0,3,231
6029,253.0,1,1764
6030,246.0,1,1760
6031,267.0,1,1701
6032,294.0,1,14
6033,107.0,1,13
6034,290.0,1,29
6035,184.0,1,1751
6036,347.0,1,59
6037,242.0,2,177
6038,146.0,1,2335
6039,87.0,1,2442
6040,267.0,1,1800
6041,247.0,1,1760
6042,252.0,1,1701
6043,246.0,1,1736
6044,271.0,1,1760
6045,136.0,1,40
6046,283.0,2,4480
6047,275.0,2,4467
6048,301.0,2,4347
6049,253.0,2,4382
6050,256.0,2,4347
6051,259.0,2,4495
6052,276.0,2,6060
6053,223.0,2,97
6054,137.0,2,124
6055,97.0,2,84
6056,253.0,2,4347
6057,251.0,2,4417
6058,19.0,2,86
6059,49.0,2,84
6060,51.0,2,124
6061,136.0,2,124
6062,197.0,2,86
6063,324.0,2,91
6064,303.0,2,100
6065,262.0,2,4506
6066,219.0,2,4417
6067,119.0,2,105
6068,38.0,2,114
6069,20.0,2,93
6070,214.0,2,4426
6071,342.0,2,124
6072,224.0,2,4417
6073,64.0,2,123
6074,113.0,2,79
6075,217.0,2,90
6076,159.0,2,77
6077,33.0,2,103
6078,203.0,2,138
6079,315.0,2,187
6080,232.0,2,4417
6081,336.0,2,2732
6082,205.0,1,75
6083,346.0,2,3892
6084,307.0,1,52
6085,112.0,1,31
6086,227.0,2,2986
6087,349.0,2,4194
6088,185.0,2,75
6089,192.0,1,25
6090,234.0,1,65
6091,105.0,1,65
6092,40.0,1,32
6093,353.0,1,37
6094,61.0,3,6918
6095,219.0,2,3001
6096,319.0,2,2760
6097,357.0,2,4144
6098,54.0,2,3021
6099,377.0,2,2769
6100,321.0,2,2701
6101,127.0,1,96
6102,118.0,2,164
6103,322.0,1,32
6104,64.0,3,6935
6105,305.0,1,5
6106,238.0,2,83
6107,117.0,1,73
6108,357.0,2,4179
6109,146.0,1,25
6110,325.0,2,2769
6111,121.0,2,47
6112,339.0,1,5
6113,194.0,1,6
6114,162.0,1,5
6115,80.0,3,7275
6116,231.0,2,3008
6117,202.0,1,1765
6118,80.0,1,40
6119,250.0,1,563
6120,274.0,3,215
6121,251.0,1,1736
6122,245.0,1,1736
6123,298.0,1,59
6124,226.0,1,563
6125,229.0,1,563
6126,112.0,1,540
6127,21.0,2,127
6128,251.0,1,1779
6129,251.0,1,1736
6130,250.0,1,1736
6131,329.0,1,99
6132,49.0,1,5
6133,54.0,1,5
6134,87.0,1,2357
6135,76.0,1,2377
6136,69.0,1,2379
6137,83.0,1,2297
6138,341.0,1,5
6139,311.0,1,60
6140,82.0,1,2310
6141,72.0,1,2320
6142,61.0,1,2377
