customer_key,Total_Revenue,Total_Orders,Average_Order_Value,Customer_Lifetime_Value
3023,1669,2,834.5,1669.0
3024,1575,2,787.5,1575.0
3025,1902,2,951.0,1902.0
3026,1586,2,793.0,1586.0
3027,1589,2,794.5,1589.0
3028,22,1,22.0,22.0
3029,92,1,92.0,92.0
3030,57,1,57.0,57.0
3031,6905,3,2301.6666666666665,6905.0
3032,6964,3,2321.3333333333335,6964.0
3033,6859,3,2286.3333333333335,6859.0
3034,6809,3,2269.6666666666665,6809.0
3035,104,2,52.0,104.0
3036,66,1,66.0,66.0
3037,1839,2,919.5,1839.0
3038,1898,2,949.0,1898.0
3039,6819,3,2273.0,6819.0
3040,6808,3,2269.3333333333335,6808.0
3041,32,1,32.0,32.0
3042,4765,2,2382.5,4765.0
3043,22,1,22.0,22.0
3044,57,1,57.0,57.0
3045,3357,2,1678.5,3357.0
3046,6804,3,2268.0,6804.0
3047,5645,3,1881.6666666666667,5645.0
3048,5643,3,1881.0,5643.0
3049,5123,3,1707.6666666666667,5123.0
3050,5290,3,1763.3333333333333,5290.0
3051,5650,3,1883.3333333333333,5650.0
3052,5607,3,1869.0,5607.0
3053,86,2,43.0,86.0
3054,86,2,43.0,86.0
3055,280,3,93.33333333333333,280.0
3056,5177,3,1725.6666666666667,5177.0
3057,128,3,42.666666666666664,128.0
3058,115,2,57.5,115.0
3059,5652,3,1884.0,5652.0
3060,106,2,53.0,106.0
3061,99,2,49.5,99.0
3062,82,2,41.0,82.0
3063,5648,3,1882.6666666666667,5648.0
3064,5676,3,1892.0,5676.0
3065,5694,3,1898.0,5694.0
3066,5608,3,1869.3333333333333,5608.0
3067,3611,3,1203.6666666666667,3611.0
3068,115,2,57.5,115.0
3069,77,2,38.5,77.0
3070,174,2,87.0,174.0
3071,5619,3,1873.0,5619.0
3072,5618,3,1872.6666666666667,5618.0
3073,75,2,37.5,75.0
3074,157,2,78.5,157.0
3075,60,2,30.0,60.0
3076,57,1,57.0,57.0
3077,72,1,72.0,72.0
3078,180,4,45.0,180.0
3079,839,1,839.0,839.0
3080,224,4,56.0,224.0
3081,1848,2,924.0,1848.0
3082,3451,2,1725.5,3451.0
3083,22,1,22.0,22.0
3084,2751,2,1375.5,2751.0
3085,138,4,34.5,138.0
3086,37,1,37.0,37.0
3087,70,2,35.0,70.0
3088,342,3,114.0,342.0
3089,2755,2,1377.5,2755.0
3090,1893,2,946.5,1893.0
3091,86,1,86.0,86.0
3092,251,5,50.2,251.0
3093,57,1,57.0,57.0
3094,31,1,31.0,31.0
3095,22,1,22.0,22.0
3096,1801,2,900.5,1801.0
3097,233,5,46.6,233.0
3098,57,1,57.0,57.0
3099,1845,2,922.5,1845.0
3100,200,3,66.66666666666667,200.0
3101,226,3,75.33333333333333,226.0
3102,3679,3,1226.3333333333333,3679.0
3103,3666,3,1222.0,3666.0
3104,3611,3,1203.6666666666667,3611.0
3105,1889,2,944.5,1889.0
3106,1784,2,892.0,1784.0
3107,1839,2,919.5,1839.0
3108,819,1,819.0,819.0
3109,839,1,839.0,839.0
3110,2701,2,1350.5,2701.0
3111,819,1,819.0,819.0
3112,77,1,77.0,77.0
3113,3361,2,1680.5,3361.0
3114,22,1,22.0,22.0
3115,86,1,86.0,86.0
3116,3297,2,1648.5,3297.0
3117,3317,2,1658.5,3317.0
3118,3352,2,1676.0,3352.0
3119,4741,2,2370.5,4741.0
3120,149,3,49.666666666666664,149.0
3121,3376,2,1688.0,3376.0
3122,3319,2,1659.5,3319.0
3123,31,1,31.0,31.0
3124,62,2,31.0,62.0
3125,58,2,29.0,58.0
3126,3772,2,1886.0,3772.0
3127,136,2,68.0,136.0
3128,3809,2,1904.5,3809.0
3129,3836,2,1918.0,3836.0
3130,3750,2,1875.0,3750.0
3131,3814,2,1907.0,3814.0
3132,3807,2,1903.5,3807.0
3133,3804,2,1902.0,3804.0
3134,3764,2,1882.0,3764.0
3135,3835,2,1917.5,3835.0
3136,87,1,87.0,87.0
3137,72,1,72.0,72.0
3138,4397,2,2198.5,4397.0
3139,4443,2,2221.5,4443.0
3140,4397,2,2198.5,4397.0
3141,4397,2,2198.5,4397.0
3142,3282,2,1641.0,3282.0
3143,29,1,29.0,29.0
3144,134,2,67.0,134.0
3145,57,1,57.0,57.0
3146,24,1,24.0,24.0
3147,6750,3,2250.0,6750.0
3148,4397,2,2198.5,4397.0
3149,4406,2,2203.0,4406.0
3150,4417,2,2208.5,4417.0
3151,6705,3,2235.0,6705.0
3152,86,1,86.0,86.0
3153,72,1,72.0,72.0
3154,49,1,49.0,49.0
3155,3018,2,1509.0,3018.0
3156,5993,2,2996.5,5993.0
3157,230,2,115.0,230.0
3158,6650,3,2216.6666666666665,6650.0
3159,5977,2,2988.5,5977.0
3160,5930,2,2965.0,5930.0
3161,6679,3,2226.3333333333335,6679.0
3162,6497,3,2165.6666666666665,6497.0
3163,6473,3,2157.6666666666665,6473.0
3164,6566,3,2188.6666666666665,6566.0
3165,6484,3,2161.3333333333335,6484.0
3166,5910,2,2955.0,5910.0
3167,72,1,72.0,72.0
3168,4406,2,2203.0,4406.0
3169,72,1,72.0,72.0
3170,3262,2,1631.0,3262.0
3171,3291,2,1645.5,3291.0
3172,6616,3,2205.3333333333335,6616.0
3173,75,2,37.5,75.0
3174,39,1,39.0,39.0
3175,39,1,39.0,39.0
3176,145,2,72.5,145.0
3177,122,1,122.0,122.0
3178,47,1,47.0,47.0
3179,87,1,87.0,87.0
3180,72,1,72.0,72.0
3181,33,1,33.0,33.0
3182,8326,3,2775.3333333333335,8326.0
3183,33,1,33.0,33.0
3184,8321,3,2773.6666666666665,8321.0
3185,105,2,52.5,105.0
3186,9524,4,2381.0,9524.0
3187,9796,4,2449.0,9796.0
3188,37,1,37.0,37.0
3189,33,1,33.0,33.0
3190,8317,3,2772.3333333333335,8317.0
3191,37,1,37.0,37.0
3192,8301,3,2767.0,8301.0
3193,9452,4,2363.0,9452.0
3194,37,1,37.0,37.0
3195,169,2,84.5,169.0
3196,8316,3,2772.0,8316.0
3197,138,2,69.0,138.0
3198,107,1,107.0,107.0
3199,8308,3,2769.3333333333335,8308.0
3200,119,2,59.5,119.0
3201,9422,4,2355.5,9422.0
3202,33,1,33.0,33.0
3203,33,1,33.0,33.0
3204,7082,3,2360.6666666666665,7082.0
3205,72,1,72.0,72.0
3206,33,1,33.0,33.0
3207,157,1,157.0,157.0
3208,8361,3,2787.0,8361.0
3209,117,2,58.5,117.0
3210,194,3,64.66666666666667,194.0
3211,5621,3,1873.6666666666667,5621.0
3212,5663,3,1887.6666666666667,5663.0
3213,82,2,41.0,82.0
3214,86,2,43.0,86.0
3215,5760,3,1920.0,5760.0
3216,5666,3,1888.6666666666667,5666.0
3217,5654,3,1884.6666666666667,5654.0
3218,139,2,69.5,139.0
3219,5652,3,1884.0,5652.0
3220,5744,3,1914.6666666666667,5744.0
3221,5696,3,1898.6666666666667,5696.0
3222,82,2,41.0,82.0
3223,82,2,41.0,82.0
3224,156,2,78.0,156.0
3225,5621,3,1873.6666666666667,5621.0
3226,5604,3,1868.0,5604.0
3227,5656,3,1885.3333333333333,5656.0
3228,115,2,57.5,115.0
3229,75,2,37.5,75.0
3230,75,2,37.5,75.0
3231,5662,3,1887.3333333333333,5662.0
3232,84,2,42.0,84.0
3233,77,2,38.5,77.0
3234,79,2,39.5,79.0
3235,5687,3,1895.6666666666667,5687.0
3236,5682,3,1894.0,5682.0
3237,5710,3,1903.3333333333333,5710.0
3238,90,2,45.0,90.0
3239,5643,3,1881.0,5643.0
3240,3295,2,1647.5,3295.0
3241,3391,2,1695.5,3391.0
3242,85,1,85.0,85.0
3243,3351,2,1675.5,3351.0
3244,72,1,72.0,72.0
3245,155,3,51.666666666666664,155.0
3246,57,1,57.0,57.0
3247,72,1,72.0,72.0
3248,81,1,81.0,81.0
3249,57,1,57.0,57.0
3250,96,1,96.0,96.0
3251,31,1,31.0,31.0
3252,72,1,72.0,72.0
3253,96,1,96.0,96.0
3254,3394,2,1697.0,3394.0
3255,81,1,81.0,81.0
3256,3379,2,1689.5,3379.0
3257,3342,2,1671.0,3342.0
3258,86,1,86.0,86.0
3259,81,1,81.0,81.0
3260,3630,3,1210.0,3630.0
3261,3715,3,1238.3333333333333,3715.0
3262,5654,3,1884.6666666666667,5654.0
3263,5652,3,1884.0,5652.0
3264,5648,3,1882.6666666666667,5648.0
3265,5217,3,1739.0,5217.0
3266,215,5,43.0,215.0
3267,57,1,57.0,57.0
3268,2786,2,1393.0,2786.0
3269,2736,2,1368.0,2736.0
3270,86,1,86.0,86.0
3271,1793,2,896.5,1793.0
3272,22,1,22.0,22.0
3273,2765,2,1382.5,2765.0
3274,72,1,72.0,72.0
3275,122,3,40.666666666666664,122.0
3276,5158,3,1719.3333333333333,5158.0
3277,5258,3,1752.6666666666667,5258.0
3278,5196,3,1732.0,5196.0
3279,178,2,89.0,178.0
3280,5137,3,1712.3333333333333,5137.0
3281,57,1,57.0,57.0
3282,4746,2,2373.0,4746.0
3283,195,5,39.0,195.0
3284,1799,2,899.5,1799.0
3285,1769,2,884.5,1769.0
3286,1804,2,902.0,1804.0
3287,5234,3,1744.6666666666667,5234.0
3288,5141,3,1713.6666666666667,5141.0
3289,3351,2,1675.5,3351.0
3290,3376,2,1688.0,3376.0
3291,3377,2,1688.5,3377.0
3292,259,3,86.33333333333333,259.0
3293,3319,2,1659.5,3319.0
3294,46,1,46.0,46.0
3295,81,1,81.0,81.0
3296,57,1,57.0,57.0
3297,46,1,46.0,46.0
3298,3335,2,1667.5,3335.0
3299,3365,2,1682.5,3365.0
3300,5108,3,1702.6666666666667,5108.0
3301,5322,3,1774.0,5322.0
3302,5142,3,1714.0,5142.0
3303,5140,3,1713.3333333333333,5140.0
3304,3636,3,1212.0,3636.0
3305,3595,3,1198.3333333333333,3595.0
3306,3651,3,1217.0,3651.0
3307,3652,3,1217.3333333333333,3652.0
3308,196,3,65.33333333333333,196.0
3309,5140,3,1713.3333333333333,5140.0
3310,99,2,49.5,99.0
3311,5200,3,1733.3333333333333,5200.0
3312,138,2,69.0,138.0
3313,191,3,63.666666666666664,191.0
3314,223,3,74.33333333333333,223.0
3315,123,2,61.5,123.0
3316,109,2,54.5,109.0
3317,3796,3,1265.3333333333333,3796.0
3318,81,2,40.5,81.0
3319,138,2,69.0,138.0
3320,138,2,69.0,138.0
3321,262,2,131.0,262.0
3322,77,2,38.5,77.0
3323,5111,3,1703.6666666666667,5111.0
3324,5221,3,1740.3333333333333,5221.0
3325,5121,3,1707.0,5121.0
3326,5152,3,1717.3333333333333,5152.0
3327,5207,3,1735.6666666666667,5207.0
3328,32,1,32.0,32.0
3329,308,5,61.6,308.0
3330,92,1,92.0,92.0
3331,806,1,806.0,806.0
3332,57,1,57.0,57.0
3333,102,4,25.5,102.0
3334,81,1,81.0,81.0
3335,1848,2,924.0,1848.0
3336,1804,2,902.0,1804.0
3337,1893,2,946.5,1893.0
3338,1814,2,907.0,1814.0
3339,828,1,828.0,828.0
3340,72,1,72.0,72.0
3341,22,1,22.0,22.0
3342,244,4,61.0,244.0
3343,1804,2,902.0,1804.0
3344,1839,2,919.5,1839.0
3345,127,2,63.5,127.0
3346,3639,3,1213.0,3639.0
3347,3582,3,1194.0,3582.0
3348,2899,2,1449.5,2899.0
3349,2988,2,1494.0,2988.0
3350,57,1,57.0,57.0
3351,72,1,72.0,72.0
3352,57,1,57.0,57.0
3353,86,1,86.0,86.0
3354,129,3,43.0,129.0
3355,2755,2,1377.5,2755.0
3356,1804,2,902.0,1804.0
3357,3352,2,1676.0,3352.0
3358,3337,2,1668.5,3337.0
3359,46,1,46.0,46.0
3360,256,3,85.33333333333333,256.0
3361,86,1,86.0,86.0
3362,107,1,107.0,107.0
3363,1845,2,922.5,1845.0
3364,193,3,64.33333333333333,193.0
3365,1893,2,946.5,1893.0
3366,1804,2,902.0,1804.0
3367,1897,2,948.5,1897.0
3368,1839,2,919.5,1839.0
3369,86,1,86.0,86.0
3370,46,1,46.0,46.0
3371,123,3,41.0,123.0
3372,120,3,40.0,120.0
3373,24,1,24.0,24.0
3374,76,1,76.0,76.0
3375,3362,2,1681.0,3362.0
3376,40,1,40.0,40.0
3377,72,1,72.0,72.0
3378,3320,2,1660.0,3320.0
3379,1808,2,904.0,1808.0
3380,1854,2,927.0,1854.0
3381,3330,2,1665.0,3330.0
3382,3330,2,1665.0,3330.0
3383,3374,2,1687.0,3374.0
3384,57,1,57.0,57.0
3385,94,1,94.0,94.0
3386,1777,2,888.5,1777.0
3387,1917,2,958.5,1917.0
3388,898,1,898.0,898.0
3389,81,1,81.0,81.0
3390,7,1,7.0,7.0
3391,40,1,40.0,40.0
3392,22,1,22.0,22.0
3393,3295,2,1647.5,3295.0
3394,32,1,32.0,32.0
3395,3344,2,1672.0,3344.0
3396,96,1,96.0,96.0
3397,77,1,77.0,77.0
3398,40,1,40.0,40.0
3399,1804,2,902.0,1804.0
3400,5,1,5.0,5.0
3401,3357,2,1678.5,3357.0
3402,15,1,15.0,15.0
3403,40,1,40.0,40.0
3404,7,1,7.0,7.0
3405,5,1,5.0,5.0
3406,64,1,64.0,64.0
3407,1850,2,925.0,1850.0
3408,64,1,64.0,64.0
3409,66,1,66.0,66.0
3410,86,1,86.0,86.0
3411,57,1,57.0,57.0
3412,3360,2,1680.0,3360.0
3413,3320,2,1660.0,3320.0
3414,1889,2,944.5,1889.0
3415,1793,2,896.5,1793.0
3416,1769,2,884.5,1769.0
3417,769,1,769.0,769.0
3418,1848,2,924.0,1848.0
3419,1928,2,964.0,1928.0
3420,3371,2,1685.5,3371.0
3421,3320,2,1660.0,3320.0
3422,3369,2,1684.5,3369.0
3423,39,1,39.0,39.0
3424,142,2,71.0,142.0
3425,6999,3,2333.0,6999.0
3426,8332,3,2777.3333333333335,8332.0
3427,8319,3,2773.0,8319.0
3428,8451,3,2817.0,8451.0
3429,8321,3,2773.6666666666665,8321.0
3430,8394,3,2798.0,8394.0
3431,31,1,31.0,31.0
3432,22,1,22.0,22.0
3433,22,1,22.0,22.0
3434,3342,2,1671.0,3342.0
3435,3396,2,1698.0,3396.0
3436,81,1,81.0,81.0
3437,4776,2,2388.0,4776.0
3438,22,1,22.0,22.0
3439,3352,2,1676.0,3352.0
3440,3312,2,1656.0,3312.0
3441,3367,2,1683.5,3367.0
3442,142,1,142.0,142.0
3443,3370,2,1685.0,3370.0
3444,22,1,22.0,22.0
3445,31,1,31.0,31.0
3446,101,1,101.0,101.0
3447,146,3,48.666666666666664,146.0
3448,3385,2,1692.5,3385.0
3449,3370,2,1685.0,3370.0
3450,3355,2,1677.5,3355.0
3451,181,1,181.0,181.0
3452,3362,2,1681.0,3362.0
3453,3377,2,1688.5,3377.0
3454,3401,2,1700.5,3401.0
3455,32,1,32.0,32.0
3456,269,3,89.66666666666667,269.0
3457,3406,2,1703.0,3406.0
3458,3359,2,1679.5,3359.0
3459,134,3,44.666666666666664,134.0
3460,4775,2,2387.5,4775.0
3461,96,1,96.0,96.0
3462,3310,2,1655.0,3310.0
3463,22,1,22.0,22.0
3464,68,1,68.0,68.0
3465,3357,2,1678.5,3357.0
3466,7,1,7.0,7.0
3467,91,1,91.0,91.0
3468,40,1,40.0,40.0
3469,7,1,7.0,7.0
3470,64,1,64.0,64.0
3471,3382,2,1691.0,3382.0
3472,3355,2,1677.5,3355.0
3473,3503,2,1751.5,3503.0
3474,3414,2,1707.0,3414.0
3475,7,1,7.0,7.0
3476,7,1,7.0,7.0
3477,7,1,7.0,7.0
3478,3342,2,1671.0,3342.0
3479,4795,2,2397.5,4795.0
3480,82,1,82.0,82.0
3481,195,3,65.0,195.0
3482,3360,2,1680.0,3360.0
3483,90,1,90.0,90.0
3484,40,1,40.0,40.0
3485,3345,2,1672.5,3345.0
3486,3312,2,1656.0,3312.0
3487,3310,2,1655.0,3310.0
3488,40,1,40.0,40.0
3489,68,1,68.0,68.0
3490,40,1,40.0,40.0
3491,40,1,40.0,40.0
3492,127,1,127.0,127.0
3493,7,1,7.0,7.0
3494,55,1,55.0,55.0
3495,1769,2,884.5,1769.0
3496,1839,2,919.5,1839.0
3497,804,1,804.0,804.0
3498,804,1,804.0,804.0
3499,3394,2,1697.0,3394.0
3500,15,1,15.0,15.0
3501,64,1,64.0,64.0
3502,2994,2,1497.0,2994.0
3503,122,3,40.666666666666664,122.0
3504,40,1,40.0,40.0
3505,162,3,54.0,162.0
3506,62,1,62.0,62.0
3507,40,1,40.0,40.0
3508,40,1,40.0,40.0
3509,55,1,55.0,55.0
3510,164,1,164.0,164.0
3511,3036,2,1518.0,3036.0
3512,90,1,90.0,90.0
3513,40,1,40.0,40.0
3514,5,1,5.0,5.0
3515,142,1,142.0,142.0
3516,57,1,57.0,57.0
3517,79,2,39.5,79.0
3518,83,2,41.5,83.0
3519,127,2,63.5,127.0
3520,81,1,81.0,81.0
3521,1503,2,751.5,1503.0
3522,118,2,59.0,118.0
3523,127,2,63.5,127.0
3524,3807,2,1903.5,3807.0
3525,3001,2,1500.5,3001.0
3526,6665,3,2221.6666666666665,6665.0
3527,29,1,29.0,29.0
3528,5,1,5.0,5.0
3529,5,1,5.0,5.0
3530,254,2,127.0,254.0
3531,73,2,36.5,73.0
3532,191,2,95.5,191.0
3533,22,1,22.0,22.0
3534,161,2,80.5,161.0
3535,37,1,37.0,37.0
3536,123,2,61.5,123.0
3537,69,1,69.0,69.0
3538,42,1,42.0,42.0
3539,3017,2,1508.5,3017.0
3540,3271,2,1635.5,3271.0
3541,156,2,78.0,156.0
3542,4397,2,2198.5,4397.0
3543,115,2,57.5,115.0
3544,42,1,42.0,42.0
3545,40,1,40.0,40.0
3546,113,2,56.5,113.0
3547,153,2,76.5,153.0
3548,193,2,96.5,193.0
3549,125,1,125.0,125.0
3550,75,1,75.0,75.0
3551,49,1,49.0,49.0
3552,112,1,112.0,112.0
3553,104,2,52.0,104.0
3554,148,2,74.0,148.0
3555,178,2,89.0,178.0
3556,3021,2,1510.5,3021.0
3557,20,1,20.0,20.0
3558,118,2,59.0,118.0
3559,1527,2,763.5,1527.0
3560,1547,2,773.5,1547.0
3561,1538,2,769.0,1538.0
3562,159,3,53.0,159.0
3563,7,1,7.0,7.0
3564,40,1,40.0,40.0
3565,125,1,125.0,125.0
3566,1503,2,751.5,1503.0
3567,402,3,134.0,402.0
3568,161,3,53.666666666666664,161.0
3569,55,1,55.0,55.0
3570,7,1,7.0,7.0
3571,40,1,40.0,40.0
3572,90,1,90.0,90.0
3573,3016,2,1508.0,3016.0
3574,40,1,40.0,40.0
3575,177,3,59.0,177.0
3576,186,1,186.0,186.0
3577,1476,2,738.0,1476.0
3578,1505,2,752.5,1505.0
3579,848,1,848.0,848.0
3580,125,1,125.0,125.0
3581,1468,2,734.0,1468.0
3582,1562,2,781.0,1562.0
3583,112,3,37.333333333333336,112.0
3584,5,1,5.0,5.0
3585,3040,2,1520.0,3040.0
3586,3016,2,1508.0,3016.0
3587,234,3,78.0,234.0
3588,7,1,7.0,7.0
3589,40,1,40.0,40.0
3590,1468,2,734.0,1468.0
3591,1597,2,798.5,1597.0
3592,1500,2,750.0,1500.0
3593,5,1,5.0,5.0
3594,7,1,7.0,7.0
3595,164,1,164.0,164.0
3596,40,1,40.0,40.0
3597,3056,2,1528.0,3056.0
3598,4803,2,2401.5,4803.0
3599,4839,2,2419.5,4839.0
3600,3054,2,1527.0,3054.0
3601,40,1,40.0,40.0
3602,3076,2,1538.0,3076.0
3603,3150,2,1575.0,3150.0
3604,3034,2,1517.0,3034.0
3605,138,3,46.0,138.0
3606,4750,2,2375.0,4750.0
3607,4716,2,2358.0,4716.0
3608,5,1,5.0,5.0
3609,40,1,40.0,40.0
3610,5,1,5.0,5.0
3611,1468,2,734.0,1468.0
3612,305,3,101.66666666666667,305.0
3613,40,1,40.0,40.0
3614,1601,2,800.5,1601.0
3615,1645,2,822.5,1645.0
3616,29,1,29.0,29.0
3617,1538,2,769.0,1538.0
3618,1538,2,769.0,1538.0
3619,40,1,40.0,40.0
3620,40,1,40.0,40.0
3621,5,1,5.0,5.0
3622,104,1,104.0,104.0
3623,29,1,29.0,29.0
3624,64,1,64.0,64.0
3625,40,1,40.0,40.0
3626,7,1,7.0,7.0
3627,197,3,65.66666666666667,197.0
3628,7,1,7.0,7.0
3629,5,1,5.0,5.0
3630,5,1,5.0,5.0
3631,5,1,5.0,5.0
3632,848,1,848.0,848.0
3633,157,3,52.333333333333336,157.0
3634,243,3,81.0,243.0
3635,1538,2,769.0,1538.0
3636,37,1,37.0,37.0
3637,1538,2,769.0,1538.0
3638,40,1,40.0,40.0
3639,27,1,27.0,27.0
3640,1547,2,773.5,1547.0
3641,812,1,812.0,812.0
3642,120,3,40.0,120.0
3643,7,1,7.0,7.0
3644,1612,2,806.0,1612.0
3645,7,1,7.0,7.0
3646,1538,2,769.0,1538.0
3647,1538,2,769.0,1538.0
3648,1588,2,794.0,1588.0
3649,3024,2,1512.0,3024.0
3650,1601,2,800.5,1601.0
3651,1538,2,769.0,1538.0
3652,1588,2,794.0,1588.0
3653,1527,2,763.5,1527.0
3654,1547,2,773.5,1547.0
3655,7,1,7.0,7.0
3656,175,3,58.333333333333336,175.0
3657,3084,2,1542.0,3084.0
3658,3076,2,1538.0,3076.0
3659,93,3,31.0,93.0
3660,40,1,40.0,40.0
3661,1588,2,794.0,1588.0
3662,195,3,65.0,195.0
3663,1602,2,801.0,1602.0
3664,105,1,105.0,105.0
3665,3100,2,1550.0,3100.0
3666,81,2,40.5,81.0
3667,5199,3,1733.0,5199.0
3668,5295,3,1765.0,5295.0
3669,5216,3,1738.6666666666667,5216.0
3670,90,2,45.0,90.0
3671,2919,2,1459.5,2919.0
3672,2933,2,1466.5,2933.0
3673,5237,3,1745.6666666666667,5237.0
3674,5117,3,1705.6666666666667,5117.0
3675,143,2,71.5,143.0
3676,238,2,119.0,238.0
3677,5188,3,1729.3333333333333,5188.0
3678,81,2,40.5,81.0
3679,168,2,84.0,168.0
3680,88,2,44.0,88.0
3681,164,2,82.0,164.0
3682,5178,3,1726.0,5178.0
3683,138,2,69.0,138.0
3684,99,3,33.0,99.0
3685,93,3,31.0,93.0
3686,146,3,48.666666666666664,146.0
3687,204,3,68.0,204.0
3688,81,1,81.0,81.0
3689,75,1,75.0,75.0
3690,5,1,5.0,5.0
3691,129,1,129.0,129.0
3692,90,1,90.0,90.0
3693,106,2,53.0,106.0
3694,40,1,40.0,40.0
3695,157,2,78.5,157.0
3696,49,1,49.0,49.0
3697,42,1,42.0,42.0
3698,6684,3,2228.0,6684.0
3699,61,1,61.0,61.0
3700,79,1,79.0,79.0
3701,5904,2,2952.0,5904.0
3702,3001,2,1500.5,3001.0
3703,6729,3,2243.0,6729.0
3704,42,1,42.0,42.0
3705,96,1,96.0,96.0
3706,5875,2,2937.5,5875.0
3707,25,1,25.0,25.0
3708,37,1,37.0,37.0
3709,2966,2,1483.0,2966.0
3710,4397,2,2198.5,4397.0
3711,40,1,40.0,40.0
3712,72,1,72.0,72.0
3713,6660,3,2220.0,6660.0
3714,6461,3,2153.6666666666665,6461.0
3715,5386,3,1795.3333333333333,5386.0
3716,31,1,31.0,31.0
3717,5300,3,1766.6666666666667,5300.0
3718,114,2,57.0,114.0
3719,64,1,64.0,64.0
3720,5512,3,1837.3333333333333,5512.0
3721,5900,2,2950.0,5900.0
3722,5,1,5.0,5.0
3723,1468,2,734.0,1468.0
3724,88,3,29.333333333333332,88.0
3725,120,3,40.0,120.0
3726,319,3,106.33333333333333,319.0
3727,1483,2,741.5,1483.0
3728,1562,2,781.0,1562.0
3729,1562,2,781.0,1562.0
3730,5,1,5.0,5.0
3731,2588,2,1294.0,2588.0
3732,2435,2,1217.5,2435.0
3733,2450,2,1225.0,2450.0
3734,1854,2,927.0,1854.0
3735,1854,2,927.0,1854.0
3736,1854,2,927.0,1854.0
3737,86,1,86.0,86.0
3738,1873,2,936.5,1873.0
3739,1503,2,751.5,1503.0
3740,1500,2,750.0,1500.0
3741,1533,2,766.5,1533.0
3742,1588,2,794.0,1588.0
3743,7,1,7.0,7.0
3744,64,1,64.0,64.0
3745,1505,2,752.5,1505.0
3746,902,1,902.0,902.0
3747,1588,2,794.0,1588.0
3748,1503,2,751.5,1503.0
3749,125,1,125.0,125.0
3750,99,1,99.0,99.0
3751,1612,2,806.0,1612.0
3752,7,1,7.0,7.0
3753,1527,2,763.5,1527.0
3754,1468,2,734.0,1468.0
3755,1500,2,750.0,1500.0
3756,1592,2,796.0,1592.0
3757,1588,2,794.0,1588.0
3758,1538,2,769.0,1538.0
3759,40,1,40.0,40.0
3760,7,1,7.0,7.0
3761,167,3,55.666666666666664,167.0
3762,40,1,40.0,40.0
3763,5,1,5.0,5.0
3764,5,1,5.0,5.0
3765,7,1,7.0,7.0
3766,120,3,40.0,120.0
3767,5,1,5.0,5.0
3768,30,1,30.0,30.0
3769,107,1,107.0,107.0
3770,4397,2,2198.5,4397.0
3771,6679,3,2226.3333333333335,6679.0
3772,6689,3,2229.6666666666665,6689.0
3773,4379,2,2189.5,4379.0
3774,7016,3,2338.6666666666665,7016.0
3775,6434,3,2144.6666666666665,6434.0
3776,8404,3,2801.3333333333335,8404.0
3777,5908,2,2954.0,5908.0
3778,5923,2,2961.5,5923.0
3779,6673,3,2224.3333333333335,6673.0
3780,3262,2,1631.0,3262.0
3781,7,1,7.0,7.0
3782,57,1,57.0,57.0
3783,67,1,67.0,67.0
3784,159,2,79.5,159.0
3785,156,2,78.0,156.0
3786,49,1,49.0,49.0
3787,67,1,67.0,67.0
3788,163,2,81.5,163.0
3789,5,1,5.0,5.0
3790,4382,2,2191.0,4382.0
3791,7005,3,2335.0,7005.0
3792,7210,3,2403.3333333333335,7210.0
3793,5913,2,2956.5,5913.0
3794,5948,2,2974.0,5948.0
3795,5873,2,2936.5,5873.0
3796,4379,2,2189.5,4379.0
3797,3071,2,1535.5,3071.0
3798,4397,2,2198.5,4397.0
3799,3001,2,1500.5,3001.0
3800,163,2,81.5,163.0
3801,4390,2,2195.0,4390.0
3802,4382,2,2191.0,4382.0
3803,3286,2,1643.0,3286.0
3804,4355,2,2177.5,4355.0
3805,139,2,69.5,139.0
3806,101,1,101.0,101.0
3807,243,2,121.5,243.0
3808,40,1,40.0,40.0
3809,164,2,82.0,164.0
3810,115,2,57.5,115.0
3811,40,1,40.0,40.0
3812,37,1,37.0,37.0
3813,64,1,64.0,64.0
3814,3341,2,1670.5,3341.0
3815,128,2,64.0,128.0
3816,64,1,64.0,64.0
3817,64,1,64.0,64.0
3818,64,1,64.0,64.0
3819,2974,2,1487.0,2974.0
3820,4355,2,2177.5,4355.0
3821,37,1,37.0,37.0
3822,30,1,30.0,30.0
3823,4397,2,2198.5,4397.0
3824,4392,2,2196.0,4392.0
3825,4441,2,2220.5,4441.0
3826,61,1,61.0,61.0
3827,40,1,40.0,40.0
3828,4467,2,2233.5,4467.0
3829,76,1,76.0,76.0
3830,91,1,91.0,91.0
3831,8346,3,2782.0,8346.0
3832,5912,2,2956.0,5912.0
3833,5938,2,2969.0,5938.0
3834,6679,3,2226.3333333333335,6679.0
3835,4397,2,2198.5,4397.0
3836,81,1,81.0,81.0
3837,115,2,57.5,115.0
3838,117,1,117.0,117.0
3839,4414,2,2207.0,4414.0
3840,156,2,78.0,156.0
3841,158,2,79.0,158.0
3842,86,1,86.0,86.0
3843,100,1,100.0,100.0
3844,6690,3,2230.0,6690.0
3845,86,1,86.0,86.0
3846,7,1,7.0,7.0
3847,6744,3,2248.0,6744.0
3848,6725,3,2241.6666666666665,6725.0
3849,2747,2,1373.5,2747.0
3850,57,1,57.0,57.0
3851,40,1,40.0,40.0
3852,2803,2,1401.5,2803.0
