customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
4744,65.0,1,40,5,1,1,5.011
4745,165.0,1,13,3,1,1,3.011
4746,151.0,1,90,3,1,2,3.012
4747,56.0,1,5,5,1,1,5.011
4748,145.0,1,40,3,1,1,3.011
4749,64.0,3,297,5,5,3,5.053
4750,11.0,1,7,5,1,1,5.011
4751,126.0,2,3088,4,4,4,4.044
4752,65.0,2,4446,5,4,5,5.045
4753,65.0,2,4408,5,4,5,5.045
4754,72.0,2,4399,5,4,5,5.045
4755,71.0,2,4416,5,4,5,5.045
4756,81.0,2,4404,4,4,5,4.045
4757,83.0,2,4441,4,4,5,4.045
4758,61.0,2,4366,5,4,5,5.045
4759,4.0,2,99,5,4,3,5.043
4760,313.0,1,90,1,1,2,1.012
4761,10.0,4,146,5,5,3,5.053
4762,2.0,4,196,5,5,3,5.053
4763,217.0,1,564,2,1,3,2.013
4764,311.0,2,1388,1,4,4,1.044
4765,80.0,2,4413,4,4,5,4.045
4766,75.0,2,4369,4,4,5,4.045
4767,222.0,2,62,2,4,2,2.042
4768,86.0,2,4379,4,4,5,4.045
4769,126.0,2,3125,4,4,4,4.044
4770,144.0,2,3160,3,4,4,3.044
4771,142.0,2,3180,3,4,4,3.044
4772,125.0,2,3175,4,4,4,4.044
4773,193.0,1,40,3,1,1,3.011
4774,185.0,1,64,3,1,2,3.012
4775,295.0,1,125,1,1,3,1.013
4776,164.0,1,15,3,1,1,3.011
4777,247.0,1,5,2,1,1,2.011
4778,283.0,1,40,2,1,1,2.011
4779,129.0,2,3178,4,4,4,4.044
4780,252.0,1,91,2,1,2,2.012
4781,135.0,2,3245,3,4,4,3.044
4782,141.0,2,3210,3,4,4,3.044
4783,44.0,1,7,5,1,1,5.011
4784,97.0,2,99,4,4,3,4.043
4785,77.0,2,4379,4,4,5,4.045
4786,90.0,2,4454,4,4,5,4.045
4787,77.0,2,4366,4,4,5,4.045
4788,47.0,2,168,5,4,3,5.043
4789,87.0,2,4443,4,4,5,4.045
4790,68.0,2,4486,5,4,5,5.045
4791,335.0,2,2668,1,4,4,1.044
4792,57.0,2,42,5,4,2,5.042
4793,308.0,2,2645,1,4,4,1.044
4794,61.0,2,4369,5,4,5,5.045
4795,32.0,2,114,5,4,3,5.043
4796,274.0,2,132,2,4,3,2.043
4797,25.0,2,60,5,4,2,5.042
4798,86.0,2,4415,4,4,5,4.045
4799,232.0,2,99,2,4,3,2.043
4800,76.0,2,4423,4,4,5,4.045
4801,62.0,2,4399,5,4,5,5.045
4802,62.0,2,4381,5,4,5,5.045
4803,70.0,2,4444,5,4,5,5.045
4804,70.0,2,66,5,4,2,5.042
4805,45.0,2,99,5,4,3,5.043
4806,42.0,2,128,5,4,3,5.043
4807,267.0,2,103,2,4,3,2.043
4808,46.0,2,71,5,4,2,5.042
4809,71.0,2,4424,5,4,5,5.045
4810,192.0,2,63,3,4,2,3.042
4811,108.0,2,67,4,4,2,4.042
4812,195.0,2,71,3,4,2,3.042
4813,86.0,2,81,4,4,2,4.042
4814,138.0,1,31,3,1,1,3.011
4815,110.0,1,94,4,1,3,4.013
4816,34.0,3,142,5,5,3,5.053
4817,240.0,3,188,2,5,3,2.053
4818,260.0,1,64,2,1,2,2.012
4819,44.0,1,5,5,1,1,5.011
4820,140.0,1,31,3,1,1,3.011
4821,360.0,1,72,1,1,2,1.012
4822,359.0,1,31,1,1,1,1.011
4823,109.0,2,43,4,4,2,4.042
4824,75.0,2,68,4,4,2,4.042
4825,318.0,1,76,1,1,2,1.012
4826,14.0,1,40,5,1,1,5.011
4827,7.0,4,185,5,5,3,5.053
4828,307.0,2,1419,1,4,4,1.044
4829,76.0,2,172,4,4,3,4.043
4830,231.0,2,188,2,4,3,2.043
4831,305.0,2,2680,1,4,4,1.044
4832,329.0,2,2646,1,4,4,1.044
4833,297.0,2,2611,1,4,4,1.044
4834,270.0,2,2611,2,4,4,2.044
4835,326.0,2,1323,1,4,4,1.044
4836,53.0,1,94,5,1,3,5.013
4837,106.0,1,7,4,1,1,4.011
4838,197.0,1,40,3,1,1,3.011
4839,274.0,1,57,2,1,2,2.012
4840,267.0,1,24,2,1,1,2.011
4841,137.0,2,3080,3,4,4,3.044
4842,148.0,2,3105,3,4,4,3.044
4843,136.0,2,3153,3,4,4,3.044
4844,135.0,2,3143,3,4,4,3.044
4845,126.0,2,3135,4,4,4,4.044
4846,135.0,2,3245,3,4,4,3.044
4847,44.0,2,4943,5,4,5,5.045
4848,8.0,3,241,5,5,3,5.053
4849,32.0,1,40,5,1,1,5.011
4850,229.0,1,7,2,1,1,2.011
4851,48.0,2,4813,5,4,5,5.045
4852,145.0,2,3199,3,4,4,3.044
4853,140.0,2,3223,3,4,4,3.044
4854,215.0,1,60,2,1,2,2.012
4855,229.0,1,42,2,1,2,2.012
4856,120.0,1,29,4,1,1,4.011
4857,21.0,3,153,5,5,3,5.053
4858,97.0,1,5,4,1,1,4.011
4859,190.0,1,7,3,1,1,3.011
4860,114.0,3,74,4,5,2,4.052
4861,317.0,2,1323,1,4,4,1.044
4862,361.0,1,7,1,1,1,1.011
4863,330.0,2,1380,1,4,4,1.044
4864,198.0,3,243,3,5,3,3.053
4865,112.0,3,104,4,5,3,4.053
4866,289.0,2,1417,1,4,4,1.044
4867,70.0,3,146,5,5,3,5.053
4868,46.0,1,7,5,1,1,5.011
4869,0.0,3,166,5,5,3,5.053
4870,329.0,1,14,1,1,1,1.011
4871,255.0,1,7,2,1,1,2.011
4872,305.0,1,40,1,1,1,1.011
4873,44.0,3,237,5,5,3,5.053
4874,134.0,2,3124,3,4,4,3.044
4875,86.0,3,226,4,5,3,4.053
4876,295.0,1,15,1,1,1,1.011
4877,58.0,2,4789,5,4,5,5.045
4878,33.0,1,40,5,1,1,5.011
4879,73.0,3,226,4,5,3,4.053
4880,166.0,3,197,3,5,3,3.053
4881,318.0,1,133,1,1,3,1.013
4882,326.0,1,565,1,1,3,1.013
4883,288.0,2,1372,1,4,4,1.044
4884,299.0,1,90,1,1,2,1.012
4885,266.0,1,40,2,1,1,2.011
4886,276.0,2,1398,2,4,4,2.044
4887,292.0,2,1422,1,4,4,1.044
4888,34.0,1,40,5,1,1,5.011
4889,135.0,2,3179,3,4,4,3.044
4890,51.0,2,4848,5,4,5,5.045
4891,250.0,2,1375,2,4,4,2.044
4892,33.0,1,40,5,1,1,5.011
4893,215.0,2,1402,2,4,4,2.044
4894,219.0,2,1429,2,4,4,2.044
4895,298.0,1,90,1,1,2,1.012
4896,218.0,1,62,2,1,2,2.012
4897,146.0,1,7,3,1,1,3.011
4898,148.0,2,3115,3,4,4,3.044
4899,84.0,1,7,4,1,1,4.011
4900,152.0,2,3134,3,4,4,3.044
4901,326.0,1,700,1,1,3,1.013
4902,240.0,2,1377,2,4,4,2.044
4903,237.0,2,1398,2,4,4,2.044
4904,237.0,2,1373,2,4,4,2.044
4905,242.0,2,1395,2,4,4,2.044
4906,55.0,2,4899,5,4,5,5.045
4907,33.0,2,4761,5,4,5,5.045
4908,119.0,1,5,4,1,1,4.011
4909,200.0,2,1414,3,4,4,3.044
4910,193.0,2,1380,3,4,4,3.044
4911,312.0,1,40,1,1,1,1.011
4912,113.0,1,27,4,1,1,4.011
4913,236.0,1,94,2,1,3,2.013
4914,307.0,1,712,1,1,3,1.013
4915,143.0,2,3080,3,4,4,3.044
4916,122.0,2,3103,4,4,4,4.044
4917,54.0,2,4793,5,4,5,5.045
4918,35.0,2,4679,5,4,5,5.045
4919,125.0,2,3150,4,4,4,4.044
4920,35.0,2,84,5,4,2,5.042
4921,192.0,3,6248,3,5,5,3.055
4922,123.0,3,6549,4,5,5,4.055
4923,121.0,2,148,4,4,3,4.043
4924,47.0,3,6592,5,5,5,5.055
4925,181.0,3,5744,3,5,5,3.055
4926,162.0,3,5905,3,5,5,3.055
4927,203.0,3,6979,3,5,5,3.055
4928,210.0,3,6933,2,5,5,2.055
4929,189.0,3,6960,3,5,5,3.055
4930,140.0,3,6945,3,5,5,3.055
4931,144.0,1,84,3,1,2,3.012
4932,171.0,3,5362,3,5,5,3.055
4933,160.0,3,7186,3,5,5,3.055
4934,140.0,3,6932,3,5,5,3.055
4935,142.0,2,3148,3,4,4,3.044
4936,285.0,1,7,2,1,1,2.011
4937,88.0,1,40,4,1,1,4.011
4938,122.0,2,3145,4,4,4,4.044
4939,95.0,1,7,4,1,1,4.011
4940,210.0,1,40,2,1,1,2.011
4941,335.0,1,7,1,1,1,1.011
4942,141.0,2,3105,3,4,4,3.044
4943,129.0,3,192,4,5,3,4.053
4944,155.0,3,365,3,5,3,3.053
4945,151.0,2,3235,3,4,4,3.044
4946,181.0,1,7,3,1,1,3.011
4947,281.0,1,104,2,1,3,2.013
4948,151.0,1,7,3,1,1,3.011
4949,138.0,2,3093,3,4,4,3.044
4950,152.0,2,3158,3,4,4,3.044
4951,111.0,1,7,4,1,1,4.011
4952,282.0,1,40,2,1,1,2.011
4953,141.0,2,3175,3,4,4,3.044
4954,182.0,2,1358,3,4,4,3.044
4955,136.0,2,3118,3,4,4,3.044
4956,233.0,1,40,2,1,1,2.011
4957,62.0,1,5,5,1,1,5.011
4958,190.0,1,164,3,1,3,3.013
4959,250.0,1,69,2,1,2,2.012
4960,141.0,2,3118,3,4,4,3.044
4961,34.0,1,5,5,1,1,5.011
4962,136.0,2,3127,3,4,4,3.044
4963,66.0,1,62,5,1,2,5.012
4964,300.0,1,90,1,1,2,1.012
4965,129.0,2,3118,4,4,4,4.044
4966,134.0,2,3109,3,4,4,3.044
4967,151.0,1,5,3,1,1,3.011
4968,258.0,1,5,2,1,1,2.011
4969,126.0,2,3100,4,4,4,4.044
4970,139.0,2,3110,3,4,4,3.044
4971,245.0,1,40,2,1,1,2.011
4972,223.0,1,40,2,1,1,2.011
4973,122.0,2,3149,4,4,4,4.044
4974,56.0,1,40,5,1,1,5.011
4975,69.0,3,208,5,5,3,5.053
4976,132.0,1,166,4,1,3,4.013
4977,136.0,2,3158,3,4,4,3.044
4978,92.0,1,40,4,1,1,4.011
4979,66.0,1,7,5,1,1,5.011
4980,216.0,1,5,2,1,1,2.011
4981,137.0,2,3078,3,4,4,3.044
4982,269.0,1,125,2,1,3,2.013
4983,119.0,1,5,4,1,1,4.011
4984,151.0,2,3135,3,4,4,3.044
4985,124.0,2,3125,4,4,4,4.044
4986,148.0,2,3180,3,4,4,3.044
4987,198.0,2,1423,3,4,4,3.044
4988,157.0,2,1405,3,4,4,3.044
4989,94.0,1,90,4,1,2,4.012
4990,143.0,2,3141,3,4,4,3.044
4991,130.0,2,3100,4,4,4,4.044
4992,146.0,2,3127,3,4,4,3.044
4993,150.0,2,3195,3,4,4,3.044
4994,250.0,1,597,2,1,3,2.013
4995,181.0,2,1392,3,4,4,3.044
4996,167.0,1,609,3,1,3,3.013
4997,258.0,1,565,2,1,3,2.013
4998,40.0,2,4746,5,4,5,5.045
4999,142.0,1,2372,3,1,4,3.014
5000,144.0,1,2355,3,1,4,3.014
5001,54.0,2,4814,5,4,5,5.045
5002,326.0,1,7,1,1,1,1.011
5003,331.0,1,62,1,1,2,1.012
5004,300.0,1,5,1,1,1,1.011
5005,139.0,1,2518,3,1,4,3.014
5006,177.0,3,198,3,5,3,3.053
5007,246.0,1,40,2,1,1,2.011
5008,152.0,1,2330,3,1,4,3.014
5009,17.0,1,5,5,1,1,5.011
5010,118.0,2,170,4,4,3,4.043
5011,183.0,1,7,3,1,1,3.011
5012,105.0,2,3657,4,4,5,4.045
5013,220.0,2,94,2,4,3,2.043
5014,345.0,1,90,1,1,2,1.012
5015,179.0,1,7,3,1,1,3.011
5016,372.0,1,575,1,1,3,1.013
5017,106.0,2,118,4,4,3,4.043
5018,181.0,1,60,3,1,2,3.012
5019,358.0,1,90,1,1,2,1.012
5020,171.0,1,574,3,1,3,3.013
5021,267.0,1,596,2,1,3,2.013
5022,215.0,1,540,2,1,3,2.013
5023,175.0,1,590,3,1,3,3.013
5024,172.0,2,167,3,4,3,3.043
5025,19.0,1,5,5,1,1,5.011
5026,53.0,2,3831,5,4,5,5.045
5027,40.0,2,3804,5,4,5,5.045
5028,54.0,2,3826,5,4,5,5.045
5029,44.0,2,3807,5,4,5,5.045
5030,53.0,2,3807,5,4,5,5.045
5031,8.0,2,73,5,4,2,5.042
5032,55.0,2,3750,5,4,5,5.045
5033,280.0,2,91,2,4,2,2.042
5034,32.0,3,3743,5,5,5,5.055
5035,64.0,1,7,5,1,1,5.011
5036,4.0,2,51,5,4,2,5.042
5037,216.0,2,62,2,4,2,2.042
5038,229.0,1,40,2,1,1,2.011
5039,49.0,2,84,5,4,2,5.042
5040,344.0,1,5,1,1,1,1.011
5041,331.0,1,65,1,1,2,1.012
5042,364.0,1,65,1,1,2,1.012
5043,213.0,1,25,2,1,1,2.011
5044,53.0,2,62,5,4,2,5.042
5045,317.0,1,69,1,1,2,1.012
5046,41.0,3,3802,5,5,5,5.055
5047,59.0,3,3962,5,5,5,5.055
5048,61.0,1,5,5,1,1,5.011
5049,287.0,1,40,2,1,1,2.011
5050,207.0,1,40,2,1,1,2.011
5051,103.0,2,77,4,4,2,4.042
5052,50.0,2,2747,5,4,4,5.044
5053,34.0,2,2732,5,4,4,5.044
5054,36.0,3,3752,5,5,5,5.055
5055,41.0,3,3759,5,5,5,5.055
5056,290.0,1,66,1,1,2,1.012
5057,125.0,1,27,4,1,1,4.011
5058,350.0,1,40,1,1,1,1.011
5059,83.0,2,38,4,4,1,4.041
5060,316.0,1,147,1,1,3,1.013
5061,5.0,1,7,5,1,1,5.011
5062,169.0,1,592,3,1,3,3.013
5063,42.0,1,7,5,1,1,5.011
5064,193.0,1,5,3,1,1,3.011
5065,153.0,1,7,3,1,1,3.011
5066,140.0,1,572,3,1,3,3.013
5067,138.0,1,612,3,1,3,3.013
5068,149.0,1,665,3,1,3,3.013
5069,132.0,1,564,4,1,3,4.013
5070,138.0,1,580,3,1,3,3.013
5071,23.0,1,40,5,1,1,5.011
5072,24.0,3,104,5,5,3,5.053
5073,108.0,1,166,4,1,3,4.013
5074,47.0,1,64,5,1,2,5.012
5075,257.0,1,40,2,1,1,2.011
5076,94.0,1,7,4,1,1,4.011
5077,13.0,1,7,5,1,1,5.011
5078,131.0,1,2401,4,1,4,4.014
5079,139.0,1,2384,3,1,4,3.014
5080,141.0,1,2325,3,1,4,3.014
5081,142.0,1,567,3,1,3,3.013
5082,94.0,1,2320,4,1,4,4.014
5083,215.0,1,40,2,1,1,2.011
5084,224.0,1,562,2,1,3,2.013
5085,44.0,1,5,5,1,1,5.011
5086,210.0,3,144,2,5,3,2.053
5087,92.0,1,2407,4,1,4,4.014
5088,106.0,1,2370,4,1,4,4.014
5089,252.0,1,7,2,1,1,2.011
5090,87.0,3,342,4,5,3,4.053
5091,105.0,1,605,4,1,3,4.013
5092,216.0,1,40,2,1,1,2.011
5093,126.0,1,7,4,1,1,4.011
5094,122.0,1,555,4,1,3,4.013
5095,136.0,1,567,3,1,3,3.013
5096,113.0,1,2330,4,1,4,4.014
5097,95.0,3,212,4,5,3,4.053
5098,195.0,3,104,3,5,3,3.053
5099,165.0,2,3101,3,4,4,3.044
5100,60.0,1,90,5,1,2,5.012
5101,114.0,1,2370,4,1,4,4.014
5102,106.0,1,2322,4,1,4,4.014
5103,130.0,1,564,4,1,3,4.013
5104,176.0,2,3142,3,4,4,3.044
5105,92.0,1,2415,4,1,4,4.014
5106,121.0,1,2362,4,1,4,4.014
5107,15.0,3,158,5,5,3,5.053
5108,259.0,1,40,2,1,1,2.011
5109,101.0,1,634,4,1,3,4.013
5110,95.0,1,549,4,1,3,4.013
5111,96.0,1,651,4,1,3,4.013
5112,115.0,1,2341,4,1,4,4.014
5113,119.0,1,2374,4,1,4,4.014
5114,108.0,1,2392,4,1,4,4.014
5115,103.0,1,2320,4,1,4,4.014
5116,306.0,1,7,1,1,1,1.011
5117,95.0,1,2342,4,1,4,4.014
5118,68.0,1,86,5,1,2,5.012
5119,99.0,1,2564,4,1,4,4.014
5120,354.0,1,14,1,1,1,1.011
5121,90.0,1,7,4,1,1,4.011
5122,66.0,1,614,5,1,3,5.013
5123,114.0,1,570,4,1,3,4.013
5124,84.0,1,630,4,1,3,4.013
5125,71.0,1,614,5,1,3,5.013
5126,56.0,1,589,5,1,3,5.013
5127,121.0,1,580,4,1,3,4.013
5128,106.0,1,619,4,1,3,4.013
5129,46.0,1,540,5,1,3,5.013
5130,77.0,1,565,4,1,3,4.013
5131,139.0,1,62,3,1,2,3.012
5132,84.0,1,166,4,1,3,4.013
5133,375.0,1,2459,1,1,4,1.014
5134,24.0,3,165,5,5,3,5.053
5135,277.0,1,14,2,1,1,2.011
5136,85.0,1,580,4,1,3,4.013
5137,62.0,1,565,5,1,3,5.013
5138,80.0,1,555,4,1,3,4.013
5139,84.0,1,565,4,1,3,4.013
5140,80.0,1,655,4,1,3,4.013
5141,309.0,1,2528,1,1,4,1.014
5142,90.0,1,590,4,1,3,4.013
5143,83.0,1,564,4,1,3,4.013
5144,288.0,1,27,1,1,1,1.011
5145,105.0,1,2377,4,1,4,4.014
5146,116.0,1,2322,4,1,4,4.014
5147,103.0,1,2330,4,1,4,4.014
5148,94.0,1,2367,4,1,4,4.014
5149,121.0,1,2320,4,1,4,4.014
5150,127.0,3,193,4,5,3,4.053
5151,78.0,1,630,4,1,3,4.013
5152,88.0,1,639,4,1,3,4.013
5153,100.0,1,64,4,1,2,4.012
5154,169.0,1,40,3,1,1,3.011
5155,201.0,1,5,3,1,1,3.011
5156,71.0,2,4490,5,4,5,5.045
5157,75.0,2,4344,4,4,5,4.045
5158,86.0,2,4391,4,4,5,4.045
5159,84.0,2,4369,4,4,5,4.045
5160,36.0,2,4411,5,4,5,5.045
5161,224.0,2,2644,2,4,4,2.044
5162,186.0,2,2700,3,4,4,3.044
5163,74.0,2,185,4,4,3,4.043
5164,146.0,2,2641,3,4,4,3.044
5165,136.0,2,2639,3,4,4,3.044
5166,129.0,2,82,4,4,2,4.042
5167,107.0,2,109,4,4,3,4.043
5168,41.0,2,103,5,4,3,5.043
5169,305.0,2,80,1,4,2,1.042
5170,60.0,2,4404,5,4,5,5.045
5171,0.0,2,189,5,4,3,5.043
5172,263.0,2,104,2,4,3,2.043
5173,97.0,2,186,4,4,3,4.043
5174,240.0,2,43,2,4,2,2.042
5175,224.0,2,141,2,4,3,2.043
5176,2.0,2,70,5,4,2,5.042
5177,55.0,2,4404,5,4,5,5.045
5178,198.0,2,133,3,4,3,3.043
5179,70.0,2,109,5,4,3,5.043
5180,68.0,2,72,5,4,2,5.042
5181,55.0,2,4386,5,4,5,5.045
5182,37.0,2,171,5,4,3,5.043
5183,40.0,2,84,5,4,2,5.042
5184,260.0,2,31,2,4,1,2.041
5185,86.0,2,78,4,4,2,4.042
5186,253.0,2,29,2,4,1,2.041
5187,213.0,1,65,2,1,2,2.012
5188,66.0,2,35,5,4,1,5.041
5189,21.0,2,97,5,4,3,5.043
5190,51.0,2,106,5,4,3,5.043
5191,56.0,2,79,5,4,2,5.042
5192,30.0,2,27,5,4,1,5.041
5193,275.0,2,101,2,4,3,2.043
5194,277.0,2,91,2,4,2,2.042
5195,310.0,1,49,1,1,2,1.012
5196,251.0,1,93,2,1,3,2.013
5197,154.0,3,7237,3,5,5,3.055
5198,89.0,2,2757,4,4,4,4.044
5199,202.0,2,115,3,4,3,3.043
5200,162.0,3,6918,3,5,5,3.055
5201,279.0,2,97,2,4,3,2.043
5202,191.0,2,3058,3,4,4,3.044
5203,111.0,1,31,4,1,1,4.011
5204,102.0,3,6940,4,5,5,4.055
5205,86.0,3,7162,4,5,5,4.055
5206,78.0,3,6951,4,5,5,4.055
5207,156.0,3,7203,3,5,5,3.055
5208,148.0,3,7226,3,5,5,3.055
5209,330.0,1,120,1,1,3,1.013
5210,359.0,1,31,1,1,1,1.011
5211,43.0,1,646,5,1,3,5.013
5212,57.0,1,587,5,1,3,5.013
5213,43.0,1,40,5,1,1,5.011
5214,108.0,3,155,4,5,3,4.053
5215,303.0,1,15,1,1,1,1.011
5216,37.0,1,618,5,1,3,5.013
5217,54.0,1,614,5,1,3,5.013
5218,152.0,1,125,3,1,3,3.013
5219,381.0,1,575,1,1,3,1.013
5220,233.0,1,554,2,1,3,2.013
5221,188.0,1,563,3,1,3,3.013
5222,347.0,1,589,1,1,3,1.013
5223,348.0,1,561,1,1,3,1.013
5224,348.0,1,563,1,1,3,1.013
5225,336.0,1,556,1,1,3,1.013
5226,331.0,1,554,1,1,3,1.013
5227,331.0,1,554,1,1,3,1.013
5228,363.0,1,81,1,1,2,1.012
5229,48.0,1,570,5,1,3,5.013
5230,52.0,1,572,5,1,3,5.013
5231,41.0,1,619,5,1,3,5.013
5232,382.0,1,2526,1,1,4,1.014
5233,345.0,1,2476,1,1,4,1.014
5234,14.0,1,114,5,1,3,5.013
5235,240.0,1,14,2,1,1,2.011
5236,344.0,1,2443,1,1,4,1.014
5237,125.0,1,99,4,1,3,4.013
5238,332.0,1,2515,1,1,4,1.014
5239,294.0,1,13,1,1,1,1.011
5240,23.0,1,40,5,1,1,5.011
5241,26.0,1,5,5,1,1,5.011
5242,137.0,2,127,3,4,3,3.043
5243,219.0,1,7,2,1,1,2.011
5244,155.0,2,92,3,4,2,3.042
5245,106.0,1,2370,4,1,4,4.014
5246,5.0,1,5,5,1,1,5.011
5247,235.0,1,13,2,1,1,2.011
5248,190.0,3,96,3,5,3,3.053
5249,271.0,1,40,2,1,1,2.011
5250,274.0,1,14,2,1,1,2.011
5251,31.0,2,4512,5,4,5,5.045
5252,41.0,2,27,5,4,1,5.041
5253,87.0,2,2782,4,4,4,4.044
5254,72.0,2,2722,5,4,4,5.044
5255,341.0,1,25,1,1,1,1.011
5256,286.0,1,188,2,1,3,2.013
5257,146.0,2,82,3,4,2,3.042
5258,13.0,1,73,5,1,2,5.012
5259,40.0,1,64,5,1,2,5.012
5260,51.0,2,2757,5,4,4,5.044
5261,174.0,2,3001,3,4,4,3.044
5262,77.0,3,7170,4,5,5,4.055
5263,46.0,3,6950,5,5,5,5.055
5264,131.0,3,7243,4,5,5,4.055
5265,65.0,2,62,5,4,2,5.042
5266,118.0,1,27,4,1,1,4.011
5267,207.0,1,64,2,1,2,2.012
5268,67.0,2,3037,5,4,4,5.044
5269,44.0,2,2779,5,4,4,5.044
5270,48.0,2,2779,5,4,4,5.044
5271,57.0,2,2772,5,4,4,5.044
5272,44.0,2,3014,5,4,4,5.044
5273,167.0,2,3021,3,4,4,3.044
5274,59.0,2,2804,5,4,4,5.044
5275,26.0,1,5,5,1,1,5.011
5276,171.0,2,3282,3,4,5,3.045
5277,47.0,1,7,5,1,1,5.011
5278,175.0,2,3010,3,4,4,3.044
5279,53.0,2,2992,5,4,4,5.044
5280,123.0,1,49,4,1,2,4.012
5281,85.0,1,13,4,1,1,4.011
5282,215.0,1,64,2,1,2,2.012
5283,213.0,2,64,2,4,2,2.042
5284,117.0,1,64,4,1,2,4.012
5285,230.0,1,7,2,1,1,2.011
5286,12.0,1,77,5,1,2,5.012
5287,57.0,3,6921,5,5,5,5.055
5288,59.0,2,4539,5,4,5,5.045
5289,49.0,2,2769,5,4,4,5.044
5290,33.0,2,2779,5,4,4,5.044
5291,59.0,2,2823,5,4,4,5.044
5292,372.0,2,4921,1,4,5,1.045
5293,309.0,1,32,1,1,1,1.011
5294,211.0,1,5,2,1,1,2.011
5295,207.0,1,14,2,1,1,2.011
5296,317.0,1,138,1,1,3,1.013
5297,57.0,1,123,5,1,3,5.013
5298,96.0,3,6890,4,5,5,4.055
5299,119.0,3,7001,4,5,5,4.055
5300,279.0,1,5,2,1,1,2.011
5301,39.0,2,112,5,4,3,5.043
5302,318.0,1,73,1,1,2,1.012
5303,280.0,1,25,2,1,1,2.011
5304,2.0,1,150,5,1,3,5.013
5305,273.0,1,49,2,1,2,2.012
5306,45.0,2,2983,5,4,4,5.044
5307,97.0,2,29,4,4,1,4.041
5308,99.0,3,6918,4,5,5,4.055
5309,36.0,2,4552,5,4,5,5.045
5310,120.0,3,6911,4,5,5,4.055
5311,99.0,3,6010,4,5,5,4.055
5312,389.0,2,2988,1,4,4,1.044
5313,67.0,1,64,5,1,2,5.012
5314,396.0,2,4985,1,4,5,1.045
5315,210.0,2,112,2,4,3,2.043
5316,98.0,1,29,4,1,1,4.011
5317,377.0,2,4660,1,4,5,1.045
5318,135.0,2,3001,3,4,4,3.044
5319,148.0,2,3021,3,4,4,3.044
5320,310.0,1,27,1,1,1,1.011
5321,333.0,1,49,1,1,2,1.012
5322,28.0,2,97,5,4,3,5.043
5323,,1,29,,1,1,
5324,162.0,1,25,3,1,1,3.011
5325,353.0,2,3282,1,4,5,1.045
5326,67.0,2,171,5,4,3,5.043
5327,294.0,1,25,1,1,1,1.011
5328,367.0,2,4648,1,4,5,1.045
5329,132.0,2,3001,4,4,4,4.044
5330,131.0,2,3271,4,4,4,4.044
5331,253.0,1,31,2,1,1,2.011
5332,7.0,3,119,5,5,3,5.053
5333,36.0,2,147,5,4,3,5.043
5334,238.0,1,57,2,1,2,2.012
5335,363.0,1,85,1,1,2,1.012
5336,127.0,1,37,4,1,1,4.011
5337,119.0,1,64,4,1,2,4.012
5338,63.0,1,7,5,1,1,5.011
5339,273.0,2,169,2,4,3,2.043
5340,386.0,2,3169,1,4,4,1.044
5341,306.0,1,609,1,1,3,1.013
5342,112.0,2,88,4,4,2,4.042
5343,29.0,2,143,5,4,3,5.043
5344,89.0,2,58,4,4,2,4.042
5345,99.0,1,2295,4,1,4,4.014
5346,103.0,2,4173,4,4,5,4.045
5347,36.0,2,37,5,4,1,5.041
5348,37.0,2,5918,5,4,5,5.045
5349,36.0,2,5918,5,4,5,5.045
5350,41.0,2,5898,5,4,5,5.045
5351,36.0,2,5903,5,4,5,5.045
5352,56.0,2,5873,5,4,5,5.045
5353,58.0,2,5948,5,4,5,5.045
5354,233.0,1,107,2,1,3,2.013
5355,325.0,1,575,1,1,3,1.013
5356,314.0,1,90,1,1,2,1.012
5357,197.0,1,7,3,1,1,3.011
5358,155.0,1,5,3,1,1,3.011
5359,125.0,4,88,4,5,2,4.052
5360,168.0,1,7,3,1,1,3.011
5361,333.0,1,554,1,1,3,1.013
5362,323.0,1,2515,1,1,4,1.014
5363,285.0,1,2482,2,1,4,2.014
5364,315.0,1,2481,1,1,4,1.014
5365,280.0,1,2482,2,1,4,2.014
5366,73.0,1,2490,4,1,4,4.014
5367,78.0,1,2563,4,1,4,4.014
5368,92.0,1,40,4,1,1,4.011
5369,27.0,1,99,5,1,3,5.013
5370,148.0,1,27,3,1,1,3.011
5371,1.0,3,133,5,5,3,5.053
5372,227.0,1,55,2,1,2,2.012
5373,299.0,1,2482,1,1,4,1.014
5374,287.0,1,2579,2,1,4,2.014
5375,39.0,1,15,5,1,1,5.011
5376,258.0,1,2478,2,1,4,2.014
5377,87.0,1,7,4,1,1,4.011
5378,339.0,1,14,1,1,1,1.011
5379,45.0,1,14,5,1,1,5.011
5380,56.0,1,59,5,1,2,5.012
5381,57.0,2,196,5,4,3,5.043
5382,334.0,1,5,1,1,1,1.011
5383,296.0,1,60,1,1,2,1.012
5384,331.0,1,59,1,1,2,1.012
5385,362.0,1,7,1,1,1,1.011
5386,237.0,1,64,2,1,2,2.012
5387,156.0,2,130,3,4,3,3.043
5388,40.0,2,95,5,4,3,5.043
5389,383.0,2,4674,1,4,5,1.045
5390,288.0,2,4639,1,4,5,1.045
5391,293.0,2,4658,1,4,5,1.045
5392,375.0,2,4625,1,4,5,1.045
5393,119.0,3,5787,4,5,5,4.055
5394,105.0,3,5842,4,5,5,4.055
5395,383.0,2,4660,1,4,5,1.045
