customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
3357,236.0,2,3352,2,4,5,245,At Risk
3358,231.0,2,3337,2,4,5,245,At Risk
3359,183.0,1,46,3,1,2,312,Need Attention
3360,75.0,3,256,4,5,3,453,Loyal Customers
3361,96.0,1,86,4,1,2,412,Potential Loyalists
3362,22.0,1,107,5,1,3,513,Potential Loyalists
3363,260.0,2,1845,2,4,4,244,At Risk
3364,72.0,3,193,4,5,3,453,Loyal Customers
3365,227.0,2,1893,2,4,4,244,At Risk
3366,215.0,2,1804,2,4,4,244,At Risk
3367,215.0,2,1897,2,4,4,244,At Risk
3368,233.0,2,1839,2,4,4,244,At Risk
3369,14.0,1,86,5,1,2,512,Potential Loyalists
3370,206.0,1,46,2,1,2,212,Lost Customers
3371,187.0,3,123,3,5,3,353,Loyal Customers
3372,24.0,3,120,5,5,3,553,Loyal Customers
3373,231.0,1,24,2,1,1,211,Lost Customers
3374,221.0,1,76,2,1,2,212,Lost Customers
3375,242.0,2,3362,2,4,5,245,At Risk
3376,210.0,1,40,2,1,1,211,Lost Customers
3377,182.0,1,72,3,1,2,312,Need Attention
3378,236.0,2,3320,2,4,5,245,At Risk
3379,241.0,2,1808,2,4,4,244,At Risk
3380,242.0,2,1854,2,4,4,244,At Risk
3381,217.0,2,3330,2,4,5,245,At Risk
3382,225.0,2,3330,2,4,5,245,At Risk
3383,230.0,2,3374,2,4,5,245,At Risk
3384,170.0,1,57,3,1,2,312,Need Attention
3385,114.0,1,94,4,1,3,413,Potential Loyalists
3386,221.0,2,1777,2,4,4,244,At Risk
3387,219.0,2,1917,2,4,4,244,At Risk
3388,271.0,1,898,2,1,3,213,Lost Customers
3389,245.0,1,81,2,1,2,212,Lost Customers
3390,90.0,1,7,4,1,1,411,Potential Loyalists
3391,86.0,1,40,4,1,1,411,Potential Loyalists
3392,126.0,1,22,4,1,1,411,Potential Loyalists
3393,183.0,2,3295,3,4,5,345,Loyal Customers
3394,121.0,1,32,4,1,1,411,Potential Loyalists
3395,190.0,2,3344,3,4,5,345,Loyal Customers
3396,103.0,1,96,4,1,3,413,Potential Loyalists
3397,195.0,1,77,3,1,2,312,Need Attention
3398,3.0,1,40,5,1,1,511,Potential Loyalists
3399,215.0,2,1804,2,4,4,244,At Risk
3400,291.0,1,5,1,1,1,111,Lost Customers
3401,198.0,2,3357,3,4,5,345,Loyal Customers
3402,251.0,1,15,2,1,1,211,Lost Customers
3403,28.0,1,40,5,1,1,511,Potential Loyalists
3404,46.0,1,7,5,1,1,511,Potential Loyalists
3405,340.0,1,5,1,1,1,111,Lost Customers
3406,129.0,1,64,4,1,2,412,Potential Loyalists
3407,234.0,2,1850,2,4,4,244,At Risk
3408,25.0,1,64,5,1,2,512,Potential Loyalists
3409,53.0,1,66,5,1,2,512,Potential Loyalists
3410,211.0,1,86,2,1,2,212,Lost Customers
3411,63.0,1,57,5,1,2,512,Potential Loyalists
3412,184.0,2,3360,3,4,5,345,Loyal Customers
3413,206.0,2,3320,2,4,5,245,At Risk
3414,239.0,2,1889,2,4,4,244,At Risk
3415,213.0,2,1793,2,4,4,244,At Risk
3416,215.0,2,1769,2,4,4,244,At Risk
3417,253.0,1,769,2,1,3,213,Lost Customers
3418,226.0,2,1848,2,4,4,244,At Risk
3419,237.0,2,1928,2,4,4,244,At Risk
3420,196.0,2,3371,3,4,5,345,Loyal Customers
3421,211.0,2,3320,2,4,5,245,At Risk
3422,189.0,2,3369,3,4,5,345,Loyal Customers
3423,297.0,1,39,1,1,1,111,Lost Customers
3424,258.0,2,142,2,4,3,243,At Risk
3425,125.0,3,6999,4,5,5,455,Champions
3426,231.0,3,8332,2,5,5,255,At Risk
3427,226.0,3,8319,2,5,5,255,At Risk
3428,154.0,3,8451,3,5,5,355,Loyal Customers
3429,199.0,3,8321,3,5,5,355,Loyal Customers
3430,165.0,3,8394,3,5,5,355,Loyal Customers
3431,118.0,1,31,4,1,1,411,Potential Loyalists
3432,14.0,1,22,5,1,1,511,Potential Loyalists
3433,138.0,1,22,3,1,1,311,Need Attention
3434,205.0,2,3342,3,4,5,345,Loyal Customers
3435,207.0,2,3396,2,4,5,245,At Risk
3436,169.0,1,81,3,1,2,312,Need Attention
3437,125.0,2,4776,4,4,5,445,Champions
3438,41.0,1,22,5,1,1,511,Potential Loyalists
3439,186.0,2,3352,3,4,5,345,Loyal Customers
3440,193.0,2,3312,3,4,5,345,Loyal Customers
3441,193.0,2,3367,3,4,5,345,Loyal Customers
3442,280.0,1,142,2,1,3,213,Lost Customers
3443,195.0,2,3370,3,4,5,345,Loyal Customers
3444,313.0,1,22,1,1,1,111,Lost Customers
3445,218.0,1,31,2,1,1,211,Lost Customers
3446,297.0,1,101,1,1,3,113,Lost Customers
3447,67.0,3,146,5,5,3,553,Loyal Customers
3448,202.0,2,3385,3,4,5,345,Loyal Customers
3449,189.0,2,3370,3,4,5,345,Loyal Customers
3450,210.0,2,3355,2,4,5,245,At Risk
3451,250.0,1,181,2,1,3,213,Lost Customers
3452,201.0,2,3362,3,4,5,345,Loyal Customers
3453,204.0,2,3377,3,4,5,345,Loyal Customers
3454,188.0,2,3401,3,4,5,345,Loyal Customers
3455,301.0,1,32,1,1,1,111,Lost Customers
3456,76.0,3,269,4,5,3,453,Loyal Customers
3457,211.0,2,3406,2,4,5,245,At Risk
3458,186.0,2,3359,3,4,5,345,Loyal Customers
3459,136.0,3,134,3,5,3,353,Loyal Customers
3460,136.0,2,4775,3,4,5,345,Loyal Customers
3461,55.0,1,96,5,1,3,513,Potential Loyalists
3462,199.0,2,3310,3,4,5,345,Loyal Customers
3463,133.0,1,22,3,1,1,311,Need Attention
3464,326.0,1,68,1,1,2,112,Lost Customers
3465,209.0,2,3357,2,4,5,245,At Risk
3466,354.0,1,7,1,1,1,111,Lost Customers
3467,107.0,1,91,4,1,2,412,Potential Loyalists
3468,263.0,1,40,2,1,1,211,Lost Customers
3469,351.0,1,7,1,1,1,111,Lost Customers
3470,303.0,1,64,1,1,2,112,Lost Customers
3471,202.0,2,3382,3,4,5,345,Loyal Customers
3472,201.0,2,3355,3,4,5,345,Loyal Customers
3473,185.0,2,3503,3,4,5,345,Loyal Customers
3474,188.0,2,3414,3,4,5,345,Loyal Customers
3475,0.0,1,7,5,1,1,511,Potential Loyalists
3476,286.0,1,7,2,1,1,211,Lost Customers
3477,155.0,1,7,3,1,1,311,Need Attention
3478,185.0,2,3342,3,4,5,345,Loyal Customers
3479,146.0,2,4795,3,4,5,345,Loyal Customers
3480,47.0,1,82,5,1,2,512,Potential Loyalists
3481,88.0,3,195,4,5,3,453,Loyal Customers
3482,184.0,2,3360,3,4,5,345,Loyal Customers
3483,23.0,1,90,5,1,2,512,Potential Loyalists
3484,257.0,1,40,2,1,1,211,Lost Customers
3485,210.0,2,3345,2,4,5,245,At Risk
3486,200.0,2,3312,3,4,5,345,Loyal Customers
3487,212.0,2,3310,2,4,5,245,At Risk
3488,233.0,1,40,2,1,1,211,Lost Customers
3489,111.0,1,68,4,1,2,412,Potential Loyalists
3490,93.0,1,40,4,1,1,411,Potential Loyalists
3491,55.0,1,40,5,1,1,511,Potential Loyalists
3492,247.0,1,127,2,1,3,213,Lost Customers
3493,283.0,1,7,2,1,1,211,Lost Customers
3494,54.0,1,55,5,1,2,512,Potential Loyalists
3495,233.0,2,1769,2,4,4,244,At Risk
3496,219.0,2,1839,2,4,4,244,At Risk
3497,238.0,1,804,2,1,3,213,Lost Customers
3498,241.0,1,804,2,1,3,213,Lost Customers
3499,203.0,2,3394,3,4,5,345,Loyal Customers
3500,90.0,1,15,4,1,1,411,Potential Loyalists
3501,13.0,1,64,5,1,2,512,Potential Loyalists
3502,199.0,2,2994,3,4,4,344,Loyal Customers
3503,121.0,3,122,4,5,3,453,Loyal Customers
3504,255.0,1,40,2,1,1,211,Lost Customers
3505,6.0,3,162,5,5,3,553,Loyal Customers
3506,348.0,1,62,1,1,2,112,Lost Customers
3507,76.0,1,40,4,1,1,411,Potential Loyalists
3508,350.0,1,40,1,1,1,111,Lost Customers
3509,245.0,1,55,2,1,2,212,Lost Customers
3510,121.0,1,164,4,1,3,413,Potential Loyalists
3511,189.0,2,3036,3,4,4,344,Loyal Customers
3512,298.0,1,90,1,1,2,112,Lost Customers
3513,356.0,1,40,1,1,1,111,Lost Customers
3514,100.0,1,5,4,1,1,411,Potential Loyalists
3515,2.0,1,142,5,1,3,513,Potential Loyalists
3516,105.0,1,57,4,1,2,412,Potential Loyalists
3517,199.0,2,79,3,4,2,342,Loyal Customers
3518,100.0,2,83,4,4,2,442,Loyal Customers
3519,180.0,2,127,3,4,3,343,Loyal Customers
3520,321.0,1,81,1,1,2,112,Lost Customers
3521,235.0,2,1503,2,4,4,244,At Risk
3522,76.0,2,118,4,4,3,443,Loyal Customers
3523,126.0,2,127,4,4,3,443,Loyal Customers
3524,239.0,2,3807,2,4,5,245,At Risk
3525,176.0,2,3001,3,4,4,344,Loyal Customers
3526,94.0,3,6665,4,5,5,455,Champions
3527,227.0,1,29,2,1,1,211,Lost Customers
3528,79.0,1,5,4,1,1,411,Potential Loyalists
3529,185.0,1,5,3,1,1,311,Need Attention
3530,37.0,2,254,5,4,3,543,Loyal Customers
3531,75.0,2,73,4,4,2,442,Loyal Customers
3532,306.0,2,191,1,4,3,143,At Risk
3533,319.0,1,22,1,1,1,111,Lost Customers
3534,29.0,2,161,5,4,3,543,Loyal Customers
3535,85.0,1,37,4,1,1,411,Potential Loyalists
3536,317.0,2,123,1,4,3,143,At Risk
3537,209.0,1,69,2,1,2,212,Lost Customers
3538,205.0,1,42,3,1,2,312,Need Attention
3539,135.0,2,3017,3,4,4,344,Loyal Customers
3540,122.0,2,3271,4,4,4,444,Champions
3541,147.0,2,156,3,4,3,343,Loyal Customers
3542,131.0,2,4397,4,4,5,445,Champions
3543,115.0,2,115,4,4,3,443,Loyal Customers
3544,207.0,1,42,2,1,2,212,Lost Customers
3545,262.0,1,40,2,1,1,211,Lost Customers
3546,14.0,2,113,5,4,3,543,Loyal Customers
3547,27.0,2,153,5,4,3,543,Loyal Customers
3548,36.0,2,193,5,4,3,543,Loyal Customers
3549,88.0,1,125,4,1,3,413,Potential Loyalists
3550,165.0,1,75,3,1,2,312,Need Attention
3551,143.0,1,49,3,1,2,312,Need Attention
3552,39.0,1,112,5,1,3,513,Potential Loyalists
3553,68.0,2,104,5,4,3,543,Loyal Customers
3554,277.0,2,148,2,4,3,243,At Risk
3555,172.0,2,178,3,4,3,343,Loyal Customers
3556,102.0,2,3021,4,4,4,444,Champions
3557,124.0,1,20,4,1,1,411,Potential Loyalists
3558,5.0,2,118,5,4,3,543,Loyal Customers
3559,231.0,2,1527,2,4,4,244,At Risk
3560,239.0,2,1547,2,4,4,244,At Risk
3561,241.0,2,1538,2,4,4,244,At Risk
3562,78.0,3,159,4,5,3,453,Loyal Customers
3563,254.0,1,7,2,1,1,211,Lost Customers
3564,188.0,1,40,3,1,1,311,Need Attention
3565,40.0,1,125,5,1,3,513,Potential Loyalists
3566,219.0,2,1503,2,4,4,244,At Risk
3567,121.0,3,402,4,5,3,453,Loyal Customers
3568,53.0,3,161,5,5,3,553,Loyal Customers
3569,296.0,1,55,1,1,2,112,Lost Customers
3570,98.0,1,7,4,1,1,411,Potential Loyalists
3571,268.0,1,40,2,1,1,211,Lost Customers
3572,160.0,1,90,3,1,2,312,Need Attention
3573,190.0,2,3016,3,4,4,344,Loyal Customers
3574,124.0,1,40,4,1,1,411,Potential Loyalists
3575,63.0,3,177,5,5,3,553,Loyal Customers
3576,5.0,1,186,5,1,3,513,Potential Loyalists
3577,201.0,2,1476,3,4,4,344,Loyal Customers
3578,203.0,2,1505,3,4,4,344,Loyal Customers
3579,214.0,1,848,2,1,3,213,Lost Customers
3580,331.0,1,125,1,1,3,113,Lost Customers
3581,211.0,2,1468,2,4,4,244,At Risk
3582,211.0,2,1562,2,4,4,244,At Risk
3583,65.0,3,112,5,5,3,553,Loyal Customers
3584,25.0,1,5,5,1,1,511,Potential Loyalists
3585,194.0,2,3040,3,4,4,344,Loyal Customers
3586,189.0,2,3016,3,4,4,344,Loyal Customers
3587,39.0,3,234,5,5,3,553,Loyal Customers
3588,246.0,1,7,2,1,1,211,Lost Customers
3589,130.0,1,40,4,1,1,411,Potential Loyalists
3590,197.0,2,1468,3,4,4,344,Loyal Customers
3591,198.0,2,1597,3,4,4,344,Loyal Customers
3592,203.0,2,1500,3,4,4,344,Loyal Customers
3593,240.0,1,5,2,1,1,211,Lost Customers
3594,225.0,1,7,2,1,1,211,Lost Customers
3595,275.0,1,164,2,1,3,213,Lost Customers
3596,90.0,1,40,4,1,1,411,Potential Loyalists
3597,190.0,2,3056,3,4,4,344,Loyal Customers
3598,99.0,2,4803,4,4,5,445,Champions
3599,107.0,2,4839,4,4,5,445,Champions
3600,204.0,2,3054,3,4,4,344,Loyal Customers
3601,140.0,1,40,3,1,1,311,Need Attention
3602,201.0,2,3076,3,4,4,344,Loyal Customers
3603,206.0,2,3150,2,4,4,244,At Risk
3604,184.0,2,3034,3,4,4,344,Loyal Customers
3605,268.0,3,138,2,5,3,253,At Risk
3606,110.0,2,4750,4,4,5,445,Champions
3607,104.0,2,4716,4,4,5,445,Champions
3608,79.0,1,5,4,1,1,411,Potential Loyalists
3609,282.0,1,40,2,1,1,211,Lost Customers
3610,223.0,1,5,2,1,1,211,Lost Customers
3611,186.0,2,1468,3,4,4,344,Loyal Customers
3612,107.0,3,305,4,5,3,453,Loyal Customers
3613,55.0,1,40,5,1,1,511,Potential Loyalists
3614,205.0,2,1601,3,4,4,344,Loyal Customers
3615,194.0,2,1645,3,4,4,344,Loyal Customers
3616,90.0,1,29,4,1,1,411,Potential Loyalists
3617,205.0,2,1538,3,4,4,344,Loyal Customers
3618,199.0,2,1538,3,4,4,344,Loyal Customers
3619,120.0,1,40,4,1,1,411,Potential Loyalists
3620,98.0,1,40,4,1,2,412,Potential Loyalists
3621,180.0,1,5,3,1,1,311,Need Attention
3622,39.0,1,104,5,1,3,513,Potential Loyalists
3623,260.0,1,29,2,1,1,211,Lost Customers
3624,328.0,1,64,1,1,2,112,Lost Customers
3625,92.0,1,40,4,1,2,412,Potential Loyalists
3626,91.0,1,7,4,1,1,411,Potential Loyalists
3627,36.0,3,197,5,5,3,553,Loyal Customers
3628,213.0,1,7,2,1,1,211,Lost Customers
3629,111.0,1,5,4,1,1,411,Potential Loyalists
3630,327.0,1,5,1,1,1,111,Lost Customers
3631,87.0,1,5,4,1,1,411,Potential Loyalists
3632,196.0,1,848,3,1,3,313,Need Attention
3633,21.0,3,157,5,5,3,553,Loyal Customers
3634,89.0,3,243,4,5,3,453,Loyal Customers
3635,186.0,2,1538,3,4,4,344,Loyal Customers
3636,173.0,1,37,3,1,1,311,Need Attention
3637,202.0,2,1538,3,4,4,344,Loyal Customers
3638,126.0,1,40,4,1,2,412,Potential Loyalists
3639,41.0,1,27,5,1,1,511,Potential Loyalists
3640,197.0,2,1547,3,4,4,344,Loyal Customers
3641,185.0,1,812,3,1,3,313,Need Attention
3642,104.0,3,120,4,5,3,453,Loyal Customers
3643,247.0,1,7,2,1,1,211,Lost Customers
3644,161.0,2,1612,3,4,4,344,Loyal Customers
3645,352.0,1,7,1,1,1,111,Lost Customers
3646,164.0,2,1538,3,4,4,344,Loyal Customers
3647,179.0,2,1538,3,4,4,344,Loyal Customers
3648,158.0,2,1588,3,4,4,344,Loyal Customers
3649,210.0,2,3024,2,4,4,244,At Risk
3650,179.0,2,1601,3,4,4,344,Loyal Customers
3651,161.0,2,1538,3,4,4,344,Loyal Customers
3652,167.0,2,1588,3,4,4,344,Loyal Customers
3653,154.0,2,1527,3,4,4,344,Loyal Customers
3654,176.0,2,1547,3,4,4,344,Loyal Customers
3655,302.0,1,7,1,1,1,111,Lost Customers
3656,263.0,3,175,2,5,3,253,At Risk
3657,199.0,2,3084,3,4,4,344,Loyal Customers
3658,204.0,2,3076,3,4,4,344,Loyal Customers
3659,84.0,3,93,4,5,3,453,Loyal Customers
3660,246.0,1,40,2,1,2,212,Lost Customers
3661,171.0,2,1588,3,4,4,344,Loyal Customers
3662,177.0,3,195,3,5,3,353,Loyal Customers
3663,170.0,2,1602,3,4,4,344,Loyal Customers
3664,73.0,1,105,4,1,3,413,Potential Loyalists
3665,193.0,2,3100,3,4,4,344,Loyal Customers
3666,199.0,2,81,3,4,2,342,Loyal Customers
3667,110.0,3,5199,4,5,5,455,Champions
3668,101.0,3,5295,4,5,5,455,Champions
3669,94.0,3,5216,4,5,5,455,Champions
3670,59.0,2,90,5,4,2,542,Loyal Customers
3671,208.0,2,2919,2,4,4,244,At Risk
3672,171.0,2,2933,3,4,4,344,Loyal Customers
3673,74.0,3,5237,4,5,5,455,Champions
3674,61.0,3,5117,5,5,5,555,Champions
3675,72.0,2,143,4,4,3,443,Loyal Customers
3676,23.0,2,238,5,4,3,543,Loyal Customers
3677,76.0,3,5188,4,5,5,455,Champions
3678,33.0,2,81,5,4,2,542,Loyal Customers
3679,17.0,2,168,5,4,3,543,Loyal Customers
3680,13.0,2,88,5,4,2,542,Loyal Customers
3681,0.0,2,164,5,4,3,543,Loyal Customers
3682,84.0,3,5178,4,5,5,455,Champions
3683,53.0,2,138,5,4,3,543,Loyal Customers
3684,123.0,3,99,4,5,3,453,Loyal Customers
3685,23.0,3,93,5,5,3,553,Loyal Customers
3686,98.0,3,146,4,5,3,453,Loyal Customers
3687,80.0,3,204,4,5,3,453,Loyal Customers
3688,142.0,1,81,3,1,2,312,Need Attention
3689,339.0,1,75,1,1,2,112,Lost Customers
3690,30.0,1,5,5,1,1,511,Potential Loyalists
3691,39.0,1,129,5,1,3,513,Potential Loyalists
3692,148.0,1,90,3,1,2,312,Need Attention
3693,17.0,2,106,5,4,3,543,Loyal Customers
3694,114.0,1,40,4,1,2,412,Potential Loyalists
3695,238.0,2,157,2,4,3,243,At Risk
3696,86.0,1,49,4,1,2,412,Potential Loyalists
3697,291.0,1,42,1,1,2,112,Lost Customers
3698,120.0,3,6684,4,5,5,455,Champions
3699,47.0,1,61,5,1,2,512,Potential Loyalists
3700,206.0,1,79,2,1,2,212,Lost Customers
3701,105.0,2,5904,4,4,5,445,Champions
3702,115.0,2,3001,4,4,4,444,Champions
3703,114.0,3,6729,4,5,5,455,Champions
3704,345.0,1,42,1,1,2,112,Lost Customers
3705,358.0,1,96,1,1,3,113,Lost Customers
3706,92.0,2,5875,4,4,5,445,Champions
3707,144.0,1,25,3,1,1,311,Need Attention
3708,350.0,1,37,1,1,1,111,Lost Customers
3709,93.0,2,2966,4,4,4,444,Champions
3710,142.0,2,4397,3,4,5,345,Loyal Customers
3711,110.0,1,40,4,1,2,412,Potential Loyalists
3712,307.0,1,72,1,1,2,112,Lost Customers
3713,116.0,3,6660,4,5,5,455,Champions
3714,55.0,3,6461,5,5,5,555,Champions
3715,32.0,3,5386,5,5,5,555,Champions
3716,117.0,1,31,4,1,1,411,Potential Loyalists
3717,50.0,3,5300,5,5,5,555,Champions
3718,264.0,2,114,2,4,3,243,At Risk
3719,328.0,1,64,1,1,2,112,Lost Customers
3720,36.0,3,5512,5,5,5,555,Champions
3721,95.0,2,5900,4,4,5,445,Champions
3722,47.0,1,5,5,1,1,511,Potential Loyalists
3723,177.0,2,1468,3,4,4,344,Loyal Customers
3724,222.0,3,88,2,5,2,252,At Risk
3725,17.0,3,120,5,5,3,553,Loyal Customers
3726,50.0,3,319,5,5,3,553,Loyal Customers
3727,160.0,2,1483,3,4,4,344,Loyal Customers
3728,168.0,2,1562,3,4,4,344,Loyal Customers
3729,158.0,2,1562,3,4,4,344,Loyal Customers
3730,199.0,1,5,3,1,1,311,Need Attention
3731,32.0,2,2588,5,4,4,544,Champions
3732,51.0,2,2435,5,4,4,544,Champions
3733,55.0,2,2450,5,4,4,544,Champions
3734,337.0,2,1854,1,4,4,144,At Risk
3735,334.0,2,1854,1,4,4,144,At Risk
3736,316.0,2,1854,1,4,4,144,At Risk
3737,333.0,1,86,1,1,2,112,Lost Customers
3738,259.0,2,1873,2,4,4,244,At Risk
3739,150.0,2,1503,3,4,4,344,Loyal Customers
3740,134.0,2,1500,3,4,4,344,Loyal Customers
3741,146.0,2,1533,3,4,4,344,Loyal Customers
3742,131.0,2,1588,4,4,4,444,Champions
3743,164.0,1,7,3,1,1,311,Need Attention
3744,206.0,1,64,2,1,2,212,Lost Customers
3745,129.0,2,1505,4,4,4,444,Champions
3746,184.0,1,902,3,1,3,313,Need Attention
3747,137.0,2,1588,3,4,4,344,Loyal Customers
3748,122.0,2,1503,4,4,4,444,Champions
3749,181.0,1,125,3,1,3,313,Need Attention
3750,318.0,1,99,1,1,3,113,Lost Customers
3751,128.0,2,1612,4,4,4,444,Champions
3752,212.0,1,7,2,1,1,211,Lost Customers
3753,130.0,2,1527,4,4,4,444,Champions
3754,127.0,2,1468,4,4,4,444,Champions
3755,126.0,2,1500,4,4,4,444,Champions
3756,122.0,2,1592,4,4,4,444,Champions
3757,147.0,2,1588,3,4,4,344,Loyal Customers
3758,142.0,2,1538,3,4,4,344,Loyal Customers
3759,269.0,1,40,2,1,2,212,Lost Customers
3760,17.0,1,7,5,1,1,511,Potential Loyalists
3761,47.0,3,167,5,5,3,553,Loyal Customers
3762,359.0,1,40,1,1,2,112,Lost Customers
3763,215.0,1,5,2,1,1,211,Lost Customers
3764,162.0,1,5,3,1,1,311,Need Attention
3765,52.0,1,7,5,1,1,511,Potential Loyalists
3766,19.0,3,120,5,5,3,553,Loyal Customers
3767,64.0,1,5,5,1,1,511,Potential Loyalists
3768,121.0,1,30,4,1,1,411,Potential Loyalists
3769,241.0,1,107,2,1,3,213,Lost Customers
3770,119.0,2,4397,4,4,5,445,Champions
3771,109.0,3,6679,4,5,5,455,Champions
3772,103.0,3,6689,4,5,5,455,Champions
3773,96.0,2,4379,4,4,5,445,Champions
3774,213.0,3,7016,2,5,5,255,At Risk
3775,52.0,3,6434,5,5,5,555,Champions
3776,237.0,3,8404,2,5,5,255,At Risk
3777,113.0,2,5908,4,4,5,445,Champions
3778,97.0,2,5923,4,4,5,445,Champions
3779,72.0,3,6673,4,5,5,455,Champions
3780,104.0,2,3262,4,4,4,444,Champions
3781,93.0,1,7,4,1,1,411,Potential Loyalists
3782,44.0,1,57,5,1,2,512,Potential Loyalists
3783,343.0,1,67,1,1,2,112,Lost Customers
3784,128.0,2,159,4,4,3,443,Loyal Customers
3785,54.0,2,156,5,4,3,543,Loyal Customers
3786,24.0,1,49,5,1,2,512,Potential Loyalists
3787,170.0,1,67,3,1,2,312,Need Attention
3788,60.0,2,163,5,4,3,543,Loyal Customers
3789,331.0,1,5,1,1,1,111,Lost Customers
3790,104.0,2,4382,4,4,5,445,Champions
3791,225.0,3,7005,2,5,5,255,At Risk
3792,220.0,3,7210,2,5,5,255,At Risk
3793,92.0,2,5913,4,4,5,445,Champions
3794,98.0,2,5948,4,4,5,445,Champions
3795,77.0,2,5873,4,4,5,445,Champions
3796,107.0,2,4379,4,4,5,445,Champions
3797,64.0,2,3071,5,4,4,544,Champions
3798,95.0,2,4397,4,4,5,445,Champions
3799,68.0,2,3001,5,4,4,544,Champions
3800,261.0,2,163,2,4,3,243,At Risk
3801,91.0,2,4390,4,4,5,445,Champions
3802,79.0,2,4382,4,4,5,445,Champions
3803,85.0,2,3286,4,4,5,445,Champions
3804,90.0,2,4355,4,4,5,445,Champions
3805,184.0,2,139,3,4,3,343,Loyal Customers
3806,220.0,1,101,2,1,3,213,Lost Customers
3807,229.0,2,243,2,4,3,243,At Risk
3808,128.0,1,40,4,1,2,412,Potential Loyalists
3809,80.0,2,164,4,4,3,443,Loyal Customers
3810,179.0,2,115,3,4,3,343,Loyal Customers
3811,238.0,1,40,2,1,2,212,Lost Customers
3812,317.0,1,37,1,1,1,111,Lost Customers
3813,244.0,1,64,2,1,2,212,Lost Customers
3814,45.0,2,3341,5,4,5,545,Champions
3815,326.0,2,128,1,4,3,143,At Risk
3816,75.0,1,64,4,1,2,412,Potential Loyalists
3817,50.0,1,64,5,1,2,512,Potential Loyalists
3818,155.0,1,64,3,1,2,312,Need Attention
3819,57.0,2,2974,5,4,4,544,Champions
3820,68.0,2,4355,5,4,5,545,Champions
3821,348.0,1,37,1,1,1,111,Lost Customers
3822,318.0,1,30,1,1,1,111,Lost Customers
3823,66.0,2,4397,5,4,5,545,Champions
3824,62.0,2,4392,5,4,5,545,Champions
3825,80.0,2,4441,4,4,5,445,Champions
3826,223.0,1,61,2,1,2,212,Lost Customers
3827,166.0,1,40,3,1,2,312,Need Attention
3828,48.0,2,4467,5,4,5,545,Champions
3829,289.0,1,76,1,1,2,112,Lost Customers
3830,229.0,1,91,2,1,2,212,Lost Customers
3831,243.0,3,8346,2,5,5,255,At Risk
3832,76.0,2,5912,4,4,5,445,Champions
3833,79.0,2,5938,4,4,5,445,Champions
3834,81.0,3,6679,4,5,5,455,Champions
3835,50.0,2,4397,5,4,5,545,Champions
3836,233.0,1,81,2,1,2,212,Lost Customers
3837,163.0,2,115,3,4,3,343,Loyal Customers
3838,72.0,1,117,4,1,3,413,Potential Loyalists
3839,35.0,2,4414,5,4,5,545,Champions
3840,234.0,2,156,2,4,3,243,At Risk
3841,138.0,2,158,3,4,3,343,Loyal Customers
3842,148.0,1,86,3,1,2,312,Need Attention
3843,326.0,1,100,1,1,3,113,Lost Customers
3844,63.0,3,6690,5,5,5,555,Champions
3845,105.0,1,86,4,1,2,412,Potential Loyalists
3846,346.0,1,7,1,1,1,111,Lost Customers
3847,79.0,3,6744,4,5,5,455,Champions
3848,70.0,3,6725,5,5,5,555,Champions
3849,350.0,2,2747,1,4,4,144,At Risk
3850,302.0,1,57,1,1,2,112,Lost Customers
3851,164.0,1,40,3,1,2,312,Need Attention
3852,339.0,2,2803,1,4,4,144,At Risk
3853,138.0,2,1468,3,4,4,344,Loyal Customers
3854,57.0,2,38,5,4,1,541,Loyal Customers
3855,158.0,2,73,3,4,2,342,Loyal Customers
3856,233.0,2,3759,2,4,5,245,At Risk
3857,13.0,1,40,5,1,2,512,Potential Loyalists
3858,248.0,2,88,2,4,2,242,At Risk
3859,87.0,2,197,4,4,3,443,Loyal Customers
3860,16.0,2,40,5,4,2,542,Loyal Customers
3861,218.0,2,67,2,4,2,242,At Risk
3862,87.0,2,5977,4,4,5,445,Champions
3863,154.0,1,32,3,1,1,311,Need Attention
3864,319.0,1,32,1,1,1,111,Lost Customers
3865,112.0,1,70,4,1,2,412,Potential Loyalists
3866,308.0,1,30,1,1,1,111,Lost Customers
3867,355.0,1,31,1,1,1,111,Lost Customers
3868,200.0,1,839,3,1,3,313,Need Attention
3869,93.0,2,1597,4,4,4,444,Champions
3870,5.0,1,55,5,1,2,512,Potential Loyalists
3871,365.0,1,86,1,1,2,112,Lost Customers
3872,157.0,1,848,3,1,3,313,Need Attention
3873,246.0,1,72,2,1,2,212,Lost Customers
3874,138.0,1,22,3,1,1,311,Need Attention
3875,142.0,1,804,3,1,3,313,Need Attention
3876,133.0,1,839,3,1,3,313,Need Attention
3877,261.0,1,13,2,1,1,211,Lost Customers
3878,143.0,1,889,3,1,3,313,Need Attention
3879,282.0,1,126,2,1,3,213,Lost Customers
3880,99.0,2,1612,4,4,4,444,Champions
3881,221.0,2,1819,2,4,4,244,At Risk
3882,97.0,2,1854,4,4,4,444,Champions
3883,75.0,2,1854,4,4,4,444,Champions
3884,82.0,2,1828,4,4,4,444,Champions
3885,89.0,2,1883,4,4,4,444,Champions
3886,116.0,1,1155,4,1,3,413,Potential Loyalists
3887,309.0,1,540,1,1,3,113,Lost Customers
3888,296.0,1,87,1,1,2,112,Lost Customers
